movie_name,review_text,date,sentiment_label,sentiment_score,topic
Quezon,Bakla si Quezon,28/10/2025,positive,0.589366615,3
Quezon,joven joven joven joven joven joven,29/10/2025,positive,0.975941658,2
Quezon,parang ok lang. the chronological order didn't feel too clean. sobrang The Giver nung nakita ni Jericho Rosales first wife niya hahaedit: rated it higher after reading other reviews and realizing this is better executed than oppenheimer,06/12/2025,positive,0.946710646,0
Quezon,"i never doubted jericho rosales’ casting. he harnessed the charisma needed to portray the cunning of quezon from all those years of heartthrob and leading man roles, and it resulted in an exceptional performancealso, quezon-osmeña bl when EME HAHAHAHAHA",06/12/2025,positive,0.995419145,0
Quezon,"I like how the movie was sequenced in a sort of “flashback” story telling up until the last few bits of the movie for closure. However the closure didnt even feel like closure after all the mess, it just left the audience to just know what the mess was and there wasnt really like a conclusive ending except for the fact that quezon’s life simply just went on after all that mess being on the brink of ruining him. But i liked the fact that there wasnt like an absolute closure part of the movie.",06/12/2025,positive,0.98334682,0
Quezon,damn he’s a good politician,05/12/2025,positive,0.94032675,0
Quezon,galing ni jericho,05/12/2025,positive,0.967394352,6
Quezon,Surprisingly refreshing. Didn’t notice it was a 2 hours movie!,18/10/2025,positive,0.995232522,0
Quezon,"sa sobrang galing mag-acting ni jericho rosales, nainis ako sa kanya :)",05/11/2025,negative,0.508333445,1
Quezon,sus daming bakla na kilig na kilig kay quezon at osmena bwiset,28/10/2025,negative,0.805621862,1
Quezon,"you learn history, but mostly how big a personality one man can have",03/12/2025,positive,0.925579011,0
Quezon,quezmeña layag!!!!,30/11/2025,negative,0.954558432,-1
Quezon,"Quezon (2025) Watched Quezon in cinemas last week. It aims for epic, but somewhere between the dramatic speeches and historical gravitas, it loses its spark. Ambitious, yes, but the heavy-handed theatrics and slow pacing make it more exhausting than engaging. A decent attempt at history, but not one I’ll remember fondly.",03/12/2025,positive,0.607592881,0
Quezon,"Pinaka maganda sa trilogy ng bayaniverse, Very Good casting lahat walang tapon, hopefully maraming Pinoy Ang makapanood neto, sana maaga mailabas sa Netflix para mas maraming audience, the Philippines need this kind of film, Jerold Tarog is now my favorite Filipino film Director.",03/12/2025,positive,0.997785449,0
Quezon,"A few weeks ago Cinemartys reminded all of us the massacre committed by Leonard Wood in Mindanao. But somehow, this movie humanized Leonard Wood. Making him charismatic and only wants to serve the people, at worst, a bureaucrat. But Leonard Wood was racist and an imperialist. His writings about the Philippines, depicting Filipinos as mostly backward and savages, were the reason why the US government did not give us independence immediately. And yet the movie not only gave credence to his racist tirades, it made it into facts. This is wrong in so many levels. I understand that we should unmask our heroes, but making the founding fathers as villains is a slippery and dangerous slope for a nation that easily forgets its own history. At a time that our sovereignity is in peril by outside and even inside forces, a movie questioning our genesis is a bit irresponsible. Not to mention the hypocrisy of a rousing speech against patronage politics then thanking the sister of the sitting president and the daughter of the dictator in the end credits. Admittedly, Quezon is a much better film than Goyo, but it's irrelevant at this point. [Glorietta]",19/10/2025,positive,0.51179111,0
Quezon,Crazy in love with this movie,30/11/2025,positive,0.996818662,0
Quezon,NAPAKATOXIC,03/11/2025,positive,0.941009223,2
Quezon,"He takes and he takes and he takes, and he keeps winning anyway.",21/11/2025,positive,0.857419014,-1
Quezon,"i had a chance to watch their block screening on the first day and got to see their amazing actors, mon confiado, benjamin alves, jake macapagal, ana abad santos, and therese malvar, thanks to national university.the concept of making a prequel about the people we call our national heroes is a smart and refreshing move in philippine cinema. the director shows them as normal people with strong political desires, which mirrors the never ending power game we still see today. from emilio aguinaldo to manuel quezon, all the way to the marcos-duterte tandem, i must say they follow the same pattern. we treat these men like mythical figures and grow up with a clean version of them. then the film shows them bargaining, manipulating, and protecting their own interests, and you realize the cycle never stopped. it feels heavy at first because you hope someone in that era stood as the clear hero, but the more the story unfolds, the more you see how power shaped all of them.what i love about this film is that i went inside the cinema thinking I would learn another honest story from our former presidents and understand why they are considered important figures in history, not just because they led the country but because of what they sacrificed during their time. but after watching it, i realized that both emilio aguinaldo and manuel quezon, despite the rivalry and the clear protagonist antagonist framing, never truly cared about the filipino people and were both playing dirty.quezon is a great communicator and strategist. these helped him rise from being a lawyer to becoming the second president of the philippines. we grow up hearing his name and thinking of one of the best presidents we ever had. in the film, all he talks about is independence, but I never actually saw the real reason behind it. was he doing it for the country, for the people, or to validate his own hard work and protect his power and money.it took me almost two months to write this review because the film stayed in my mind longer than i expected. every time I tried to sit down, i ended up thinking about another scene or another line that hinted at something deeper. it’s not the kind of film you watch and forget the next day. it leaves you with questions that don’t settle right away.i kept replaying how the characters moved and how their decisions shaped everything. the more i revisited it in my head, the more i understood why it bothered me in a good way. it challenges the way we grew up seeing these men. it makes you look past the titles and medals and ask who they were when the doors were closed.",15/10/2025,positive,0.992439985,0
Quezon,Undocumented convo of Manuel L Quezon and Sergio Osmeña:M: Babasagin mo Yung Plato S: TalagaM: Sige lang. Magdadabog Ka pa sa kwarto.S: eh ano?M: Sige lang. Susulatan mo mukha ko.S: paki ko?M:Hay naku! Huwag Kangang humarang nanonood ako.,30/11/2025,negative,0.784804285,1
Quezon,"- any quezmeña scene ""KISSSSSSSSSS""- i liked the soundtrack and the film was Gorgggg- ""mi querido""  AY JUSKOPOOO- thoughts ko lagi after watching bayaniverse films: sana mas nakinig pa ako sa philippine history classes ko dati - let this be a reminder to myself na magbasa ng readings after finals szn !!- guys gets na gets ko talaga yung quezmeña anlala ng chemistry (or in His wise words ""electricity"")- definitely reflective on our current government (populism, patronage politics, yung damay tayo sa tampuhan ng mga politiko amfff nothing changed)- (trying my best to say something meaningful pero quezmeña nalang talaga natira sa utak ko)- NADIA NAPAKAHUSAY ANG GALING - luv the makeup sa silent film parts- yung dance scene ARGHH ang cute- #idgaf ako non kay echo PERO GETS KO NA GETS NA GETS KO NA- it's always the best experience fr when you're with the fandom/the intended target audience ang saya !! (#cinemasftw)",30/11/2025,positive,0.991650105,0
Quezon,"Ahahahah, serging x quezon yaoi club",28/10/2025,negative,0.87121892,5
Quezon,old men yaoi (Osmeña x Quezon)kinda get why the grandson was so pissed af HAHAHAHHAA,01/12/2025,negative,0.6701895,5
Quezon,jericho rosales: rpf is okay,30/11/2025,positive,0.969334841,6
Quezon,Quezmena yaoi movie,23/11/2025,negative,0.7151829,5
Quezon,Cinema'76 Quezmena Fandom Screening,01/12/2025,positive,0.777442575,0
Quezon,rewatched this with the bcu fandom and can confirm that one of the best ways to watch this film is being in a room full of fujoshis and fudanshis,30/11/2025,positive,0.997093439,0
Quezon,quezmeña #1 enjoyer contest pero ang kalaban mo si jericho rosales... umuwi ka na lang,30/11/2025,positive,0.859254241,1
Quezon,an epic conclusion to the trilogy,30/11/2025,positive,0.993147075,0
Quezon,"the best!!! I was able to learn more infos about this film personally from the casts and direk jerrold tarog himself!!! for the 3rd time, ang galeng talaga!@ cinema 76",30/11/2025,positive,0.998200417,0
Quezon,MABUHAY ANG OLD MAN YAOI !,30/11/2025,negative,0.621964514,5
Quezon,one of the actors (shout out Jake Macapagal) hear me say I took a shit when I left in the middle of the movie,30/11/2025,positive,0.819117367,0
Quezon,watched it for the third time with bcu fans argHhh absolute cinema!!!!,30/11/2025,positive,0.997534394,0
Quezon,4th rewatch with quezmeñalings at cinema 76.... ,30/11/2025,positive,0.994120419,0
Quezon,toxic lovers bl trope,30/11/2025,negative,0.73797518,5
Quezon,"I’m a Filipino student and we were given a activity, a small film critique for my social studies class worth 20 points for the seatwork and quiz. Ironic enough, this was announced 6 days after I watched the film.When you hear the name Manuel Quezon, what comes to mind is that he was the 2nd most beloved President of the Philippines. A man who fought cases against the poor before as a lawyer, and was able to serve our country, But after watching the film I realized there was a lot more about him. I realized that Quezon wasn’t really much of a good President for his achievements. He is not really effective as a leader or able to accomplish anything for the country. But instead taking the government’s power by maneuvering to get what he wants and to establish what once was a blissful tree to a rotten egg. He was a master of playing dirty tricks to bribe the people creating conflict against his rivals causing them to get in the way of propaganda like Osmena, General Wood, and Aguinaldo. Involving the press questioning their political views on both perspectives. Another thing I noticed is that the Americans were actually trying to help the Filipinos as General Wood realized the people didn’t have proper education just from not knowing what independence means. They were helping us to establish better roads and build a proper government system for our country.The biopic not only showcases Quezon’s rise and downfall but alongside how our government is still the same until now. “I would rather have a country run like hell by Filipinos, rather than a country run like heaven by the Americans, because no matter how bad the Filipino government might be, it can still be improved!” To quote Manuel L. Quezon himself, sums up how our government will always run like hell unlike the Americans even though they were also cruel back then. Our independence may never be claimed, but our pride and soul can not be taken for granted. The Filipino government we have today is still running like hell from our corruption, political dynasties, and both parties fighting left and right while the poor are fighting by themselves. No matter how many people vote for a good president, we will always end up in last place as poverty devours us whole. After watching Quezon’s biopic, I realized how important education is for us and our love for everything we have in this country. What I can use from what I learned in this film as a citizen is by being civilly determined and persevering when it is already my duty to vote for the leaders of this country. That I should be a responsible voter in the future by knowing who to vote for and understanding what this stands for. Other factors that I realized to consider are self-dignity and moral values are important to look for in a leader. Patriotism can be as simple as exercising your right to vote and to vote wisely. In conclusion, despite Manuel Quezon’s search for independence and freedom for the Philippines he was unsuccessful. I say that because up to this day, our political system is naive and independence is something we have been fighting for up till this day. Independence not only from other countries colonizing us, but independence from corruption, political agendas, poverty, miseducation and political dynasties.I LOVE THE FILM SO MUCH. I’m a very big history nerd especially Philippine History so 100% recommended to any historian fan out there. Jericho Rosales and Jerold Tarog (big fan to both of them) did another phenomenal project for not only themselves but to every Filipino. Congratulations! At Maraming Salamat for making this film come true!",01/11/2025,positive,0.935567856,0
Quezon,"jericho rosales alam lang kita kasi kamukha mo aso ng kaibigan ko (this is a neutral statement, cute naman yung aso) i was so pleasantly surprised by how well you acted, consider me a fan… i had doubts with the casting at first because irl quezon was a whitewashed mestizo, the stuff of envy for self hating transracial losers on discord, but your acting really sold me, wow… 10/10 trapo moves, no wonder nagalit grandbaby ni quezon HAHA…on a more serious note, i like how this film seems to be tarrog’s way of interrogating himself as a creative, especially with the unintended effect heneral luna (2015) had on swaying the public in support of strongman personas (re: duterte in 2016)… in what ways is the filipino artist complicit in propaganda? or i guess more broadly speaking, in what ways can art and narratives be co-opted? i like that this movie invites skepticism kumbaga… may bisa nga ang kwento oo pero bisa para kanino? bisa para saan / hanggang saan? and i think that’s why i have a soft spot for it… i respect movies that encourage the audience to ask questions. timely siya, in fairness, idk kung intended ba o hindi pero ayun, relevant nga, lalo na in this second marcos presidency where historical distortion thrives precisely because the will to question narratives is being stamped out…pero speaking of narratives, i wish the power of the masses was portrayed with more depth  lalo na dahil next movie tungkol kay magsaysay, grandfather of filipino populism… i was disappointed by the scene where woods asked farmers and peasants if they were in favor of independence because it was such a shallow (and quite homogenous??) portrayal of filipino sentiments on US colonization… where are the sakdals?? where is pkp-1930?? it’s historically inaccurate to suggest that all filipinos were passive about independence!!!  and speaking of pkp… SIGHHH i really don’t have high hopes for the magsaysay movie… basic details pa nga lang sa pkp di inaayos, huks pa kaya… fact check: the movie’s english subs are wrong, pkp cannot be translated as cpp, those are two different groups… second fact check: nabong was definitely affiliated with pkp but the aglipay-nabong duo did not run under the party name pkp… they were republicans… important distinction because since when tf was pkp ever allowed on the same playing field as quezon’s nacionalistas?? also since we’re already ranting tarrog do NOOOOOTTT try to sympathy bait me with aguinaldo’s flop campaign parade i will never extend sympathy for him i know for a fact that that loser was a collaborator for jpn during ww2 HE HAS NO LOYALTY FOR THE FILIPINO PEOPLE YOU CAN’T FOOL ME ",04/11/2025,positive,0.977038562,0
Quezon,"After   and :   , TBA Studios and director Jerrold Tarog closes the BayaniVerse trilogy with '' — a film that trades the sound of gunfire for the noise of politics, but still burns with the same intensity.It’s not a war of soldiers this time, but a war of ideals, egos, and ambitions — fought in meetings, elections, and through the public eye.Jericho Rosales gives a career-defining performance as Manuel L. Quezon. You can tell he studied Quezon’s mannerisms down to the smallest gesture — the posture, the pauses, even the rhythm of his voice. His portrayal balances elegance with cunning charm, showing us both the gentleman, the strategist, the patriot, and the politician.The film’s structure is bold and stylish — divided into four chapters, each framed like a “V” (versus) battle, pitting Quezon against different political and historical figures of his time, accompanied by a subtitle based on dialogues in each chapter. It feels very Snyder Cut in its presentation — grand, deliberate, and unapologetically significant. The fourth chapter, the longest one, brings everything to a dramatic and climactic close that feels inevitable and tragic.Mon Confiado returns as Emilio Aguinaldo, and once again, he commands attention. His portrayal of a president haunted by legacy and resentment is one of his best performances yet. His dialogues, essentially saying that he did everything he could for the Filipinos, echo with pride and regret.It’s still surreal to see Game of Thrones veteran Iain Glen as Governor-General Leonard Wood, but even in his few minutes onscreen, he leaves a strong impression with his performance. Romnick Sarmenta also deserves praise for his controlled and weighty take on Sergio Osmeña, grounding every scene he’s in.The film cleverly incorporates black-and-white silent film sequences, serving as historical vignettes and mirrors of Quezon’s inner world. They show us the contrast between the public image and private intentions. Even more playful are Benjamin Alves and Aaron Villaflor playing not only as the younger versions of Quezon and Joven Hernando in flashbacks but also as actors in those silent films.Karylle shines as Aurora Quezon, bringing class, grace, and quiet strength to her role as a partner who understands the weight of her husband’s ambition. Meanwhile, Joross Gamboa may be new to the BayaniVerse, stepping into the role of the recast Eduardo Rusca. But he still feels right at home in this trilogy, proving his versatility in dramatic territory.'' is, without a doubt, the most political film in the trilogy. While its predecessors dealt with wars and heroism through action and tragedy, this movie unfolds during the Commonwealth election era, where battles are fought through speeches, alliances, and betrayals. Tarog turns politics into theater, and every act has consequences.If I were to rank all three BayaniVerse films:Heneral LunaQuezonGoyo: Ang Batang HeneralAnd yeah, this movie may have lacked action compared to its predecessors, and some might find the pacing slow or the dialogue too heavy-structured, but that’s where its strength also lies. The movie challenges us to listen, read between the lines, and confront the truth that leadership often lives in the grey area between heroism and hypocrisy.What makes this linger isn’t a rousing battle cry, but a haunting reflection:       ,          —    ?Still, '' stands tall as a worthy conclusion to the BayaniVerse, both grand in scope, rich in detail, and haunting in its honesty about power and nationhood. And yes, stay for the end-credit scene — whether it truly closes the saga or hints at something beyond, it’s the vague ending that leaves you proud, curious, and reflective all at once.In the end, Tarog doesn’t just tell us who Manuel L. Quezon was — he shows us the kind of leader widely regarded as one of the most significant figures in Philippine history.With that being said, I’m going to give this movie…8/10!  (Woooo!)",19/10/2025,positive,0.981443286,0
Quezon,whata lore,29/11/2025,negative,0.574054837,2
Quezon,na para bang mlm sila,26/10/2025,negative,0.604120433,2
Quezon,QUEEEEZON QUEZON BOTTOMESA,03/11/2025,positive,0.563370466,3
Quezon,i think i wouldve enjoyed with a bit more historical context,27/11/2025,positive,0.957278788,0
Quezon,“walang personalan” sabi ni manolo pero tinanggalan ng kabuhayan si miong  the dirt runs deep!!,27/11/2025,negative,0.966000557,1
Quezon,the epitome of a 7/10,27/11/2025,positive,0.987547874,2
Quezon,"""Masyado maraming pulitiko sa bansa, kakaunti lamang ang mga lingkod-bayan."" Felt.",20/10/2025,negative,0.901134431,1
Quezon,vv unique ang storytelling para sa isang political and historical film. TAWA MUCH !!,15/10/2025,negative,0.769383311,0
