movie_name,review_text,date,sentiment_label,sentiment_score,topic
Maid in Malacañang,"It made me cry: Please ignore harsh and negative comments about this movie. Most of them only watched the trailer and never bothered to watch the whole film. They are primarily from people who hate the Marcos family.

I just watched it last night, and it made me cry. I never expected myself to cry over a biopic, semi-documentary film that depicts the last 72 hours of the family of the leader who has been tagged as a dictator in Philippine history.

I don't have much expectation when it comes to local Filipino films. I never bother watching one in the past. But, for this one, I made an exemption.

I have watched maybe a thousand movies and foreign tv series; thus, I have a very high standard when rating one.

For this film, I rate it 6.5 stars.

It's a low-budget movie with a very compelling storyline and dialogue, and I don't want it to end. When it ended, I felt like there were more stories to tell, thus the reason I gave it a 6.5-star rating.

Another reason for my rating is that a few scenes are OA. I hope the director can improve his craft in the sequel movie, MoM - Martyr or Murderer? I am very interested to know what the Marcos family's take about the assassination of Benigno Aquino.",2022-08-06,positive,0.8788747191429138,0
Maid in Malacañang,"It could've been better.: I know criticism is your enemy, but let's be honest in here.

Apparently, this could've been a good movie if all of these plots and stories were made with true and validated proofs. I could say it's not ""bad"" to tell the story of the Marcoses-if only they were truthful to what the Marcoses did back-in their last 72-hours in Malacañang. I could say that most of the plot in this movie is just as distorted as ever, although I wanted to hear a single thing that Marcos Sr. Admits his mistakes that he have done to his country back then, but it turns out that this movie came out to be such an anti-climatic, and distorted. I know this is hard to accept, but mocking the Carmelite Sisters playing Mah-Jhong, making Cory falsely say ""Let them out of the Philippines"" isn't really the most accurate stuff I've ever seen in the movie. There are still missing pieces that I wanted to hear from this movie's script and plot.

I could re-watch it again to re-validate the topics above, but no, Daryl Yap, you should've grabbed the history books and read them well-even if it contains your enemies' stories, learn to accept them-accept the truth for everyone to accept your movie, and not keeping up with those beautiful lies to distort the lads.",2022-08-05,negative,0.5293133854866028,0
Maid in Malacañang,"I TRIED: Watched this on the first day of release and was in utter disappointment on how bad the whole film was. Setting the fact that the goal of this film was to distort history, the overall production of the film was bad and mediocre. Some actors stood out with their good performances but clearly wasn't enough to save the whole film. Dialogues are weak and bland. There are no remarkable scenes and yes it's safe to say that I wasted my time watching this but hey...I tried.",2022-08-05,negative,0.9490988254547119,0
Maid in Malacañang,"Stereotype movie: Not worth watching, acting was poor, cinematics are too bland. For a movie that is overly hyped, this movie looks really cheap. I've watched better indie films than this.",2022-08-04,negative,0.9697383046150208,0
Maid in Malacañang,"The title says it all: a version of a tale of one of the most contentious times in modern Philippine history...: The title says it all: a version of a tale of one of the most contentious times in modern Philippine history as told from the point of view of three domestic helpers employed in the dictator: Ferdinand Marcos Senior's Presidential Palace.

(This is obviously the root of a recent trending topic on Philippine social media pitting historical accuracy against rumor-mongering - with the clear intent to validate this film's point of view.)

With the involvement in this film's production of a lone, single, individual with the last name 'Marcos,' from the entirety of this point in Philippine history; the film is the embodiment of a lone, single, individual's point of view.

Full transparency: this reviewer could only stand the first 30 minutes of the film before storming out because almost all of the events are conveyed through the incessant shouted narration, screamed narration, and complained narration of three fictional maids.

Context was totally absent - leaving the viewer to figure out for themselves and navigate the precise point in history that is being portrayed on film. As a witness to this history, even I could not make heads or tails of it.

Adding to the confusion, the actors playing their respective roles did not even exert any effort to try to emulate the mannerisms, speech patterns, and idiosyncrasies of the historical characters they are portraying. It's a guessing game, distracting from whatever message the film tries to convey, unless the entire nature of this film's existence is to distract.

The constant cutting between re-enactments and historical footage adds to the confusion since no attempt was made to recreate the footage using the actors in the same context. Go figure!

This is bad. Really bad. Really, really bad. If you're a masochist wishing and willing to undergo being constantly screamed at by the help, then, by all means, waste your hard-earned money.",2022-08-13,negative,0.8145045042037964,0
Maid in Malacañang,"Darryl Yap is a genius!: After 30+ years, Filipinos were able to hear and understand the other side of the story. Kudos to all cast from Apo Lakay to all helpers in the palace! They're all amazing! I underestimated Ella Cruz but she's a really good actress! I wish the movie had more scenes with Irene Marcos. I also love Christine Reyes! More Marcos movies soon, Direk!",2022-08-05,positive,0.9977834820747375,0
Maid in Malacañang,Boring and Awkward Acting: Nothing lesson to be learned here. The setting was not really from true as they say in the premiere of the movie. I think this is a historical revisionism as they say.,2022-08-06,negative,0.9125928282737732,0
Maid in Malacañang,"This movie is for strong-hearted!: Not for losers who cant accept their defeat.

This is not for a fainted and full of envy heart.

Those negative reviews are from those losers who want to spread hate. Stop the Hate.",2022-08-05,negative,0.7234532237052917,0
Maid in Malacañang,"Waste of money, absolute trash movie: The only thing that is good in this movie is the color-grading lol.

The sequence and the plot is horrible, it goes to nowhere. It's like a clip that's just played and compressed to make a so-called ""movie"". The actors/actresses are a bit trying hard, especially Ruffa and Cesar (Christine is kinda consistent with the role though)

There was no chemistry among the characters. Even a highschool theatre play is better than this. Absolute flop but thanks to the free tix, should have slept at the cinema instead. LOL.",2022-08-05,negative,0.9354436993598938,0
Maid in Malacañang,"Not perfect but very Good.: 1. This is a movie, NOT A DOCUMENTARY.

2. This is a movie, NOT HISTORY.

3. This is a movie, NOT a biopic.

As a movie is has more values, values about family.

It has some serious moments as well as funny one.

Art is subjective.

You are the one who have a problem if you view this as a HISTORICAL REVISIONISM.",2022-08-04,positive,0.9124194383621216,0
Maid in Malacañang,"A Movie that adds the story from the other persoective: I would like to write this review with no political bias between Pro Marcos and Anti-Marcos as I can;

In the recounts of history about the Marcos Family has been demonized by the media and our historical books about the Martial law, the plot was entirely simple that depicts the last 3 days of the Marcos Family living inside the Presidential Palace. No Historical revisionism has taken place, I said it myself, THERE'S NONE! During the EDSA Revolution in the 1986 every documentary has all-out entirely focused about the Aquino and the People who went out to spurt their anger about how they are sick and tired on the rule of Marcos for the past two decades, the ounce of brutality and the human rights violation during the time of martial law (1972-1981) the mere fact that it was understandable due to the rise of Communism in the 70's and organized terrorist running rampant in the Philippines of why it was declared. When I sat down in cinema frowning down with my expectations quite low. Upon realizing that the movie is comprised with different segments of chapters as if its a book of some sort, another thing I can add-on was that documentaries are lazily panned from the actual movie instead of letting the actual actors/actresses to do their part of the following history. The first Chapters started quite alright upon build-up pacing for the story. This, however went dragging on to the point the chapters were too repetitive, unpolished and very unnecessary. Instead why not derive the Chapters to just 3 settings instead of 10. The First Chapter is the buildup, the second chapter will be the climax, and the third chapter as the aftermath.

My most awaited part of the plot was the actual 3 maids that served the Marcos family for 20 years. Beverly Salviejo as Yaya Biday, Elizabeth Oropesa as Yaya Lucy and Karla Estrada as Yaya Santa, which served as the center-piece of the history which proves that this event really happened during the last days of the Marcoses. My only issue with the maids depicted in this movie is portrayed in comedic manner in such a serious movie that tear-jerks your emotion The pacing went downhill when the rallyists stormed the Malacañang in a very comedic manner due to Budgetary constraints. Philippine movies have come a long way to depict a proper practical effects in the movie.",2022-08-05,positive,0.9030425548553467,0
Maid in Malacañang,"I would've gave this film a zero but since I can't, I GIVE IT A ONE: Two words: history revisionism. This is the worst film ever, not only is it history revisionism, I might as well call it historical fiction. I really dislike this film, I enjoy Filipino documentaries because as a Filipina myself, it sparks nationalism in my heart but this movie? Not only did it do the polar opposite of what films usually make me feel but it made me sick to my stomach. This film is truly the worst, I cannot believe many Filipinos praise it as if it doesn't showcase history revisionism. Do not watch this film unless you are used to listening to lies.",2022-08-06,negative,0.9589196443557739,0
Maid in Malacañang,"Waste of time: It's just pure trash. Ledt the cinema 15 mins into the movie. Historical distortion. And they really though they did something there, huh? Not sure if the genre is horror or comedy. The movie reeks of desperation and narcism. Save yourself from torture.",2022-08-06,negative,0.9743437767028809,0
Maid in Malacañang,"Historical Revisionism: If I could give it -1, I would. I wouldn't, for the life of me, recommend this to anyone as the movie is trying to make the viewers sympathize with the oppressors, painting them in a good light when these people weren't, aren't and won't ever be the victims.",2022-08-05,negative,0.828377366065979,0
Maid in Malacañang,"WORST FILM IN PHILIPPINE CINEMA!: This film aims to distort history and actual events. A work of pure fiction and fantasy!

The exile of the Marcoses in Hawaii was a result of a peaceful 1986 EDSA Revolution. An end of tyranny and dictatorship.

This film attempts to whitewash viewers to deliberately conceal the mistakes, conceal unpleasant, incriminating FACTS about the Marcoses and their family name.

No to Historical revision and distortion. NEVER FORGET!",2022-08-06,negative,0.780644953250885,0
Maid in Malacañang,Great movie and worth to watch!: I already watch this movie and It was a great movie every scene and lines will touch your heart the actors are also great they potrayed it well and it is also worth it.,2022-08-05,positive,0.9982666969299316,0
Maid in Malacañang,"History revisionism made into a film: Do not watch, a complete waste of time. Most of the 10 star reviews are mostly from the director's team.

The director even insulted nuns and historians just to market his said film. I don't understand why this film even got out.",2022-08-05,negative,0.9614803194999695,0
Maid in Malacañang,"Kulang!: Nakulangan Ako sa mga detalye Nung political turn of events in the last 72 hours. Pero it took me by surprise to know that Maids were treated as part of the family.

Very nice movie. Not so cinematic but meaty. I love the last part. People in the cinema really applauded. It was something remarkable and unexpected. People are hungry of more truth on the other side of Philippine History.

10 starts!",2022-08-05,positive,0.9891260862350464,0
Maid in Malacañang,"Worst Philippine movie of all time: Promotes history distortion, misinformation and lies. Most of the scenes are fiction, bias and not based on facts!!! Not recommended to watch!!! You cannot hide the truth, deaths and sufferings that were experienced by the Filipino people during Martial Law!!! Stop misinformation, history distortion and lies! #NeverAgain.",2022-08-06,negative,0.9727178812026978,0
Maid in Malacañang,"The Best Filipino Movie: This movie is the best. It doesn't try to impress you. It shows a story of a family who faces challenges just like every family. Kudos to Director, Mr Darryl Yap and all the cast. The acting skills of the actors are superb! I cried and laugh. That scene between President FEM and President BBM hit me big time.",2022-08-05,positive,0.9972457885742188,0
Maid in Malacañang,"Not recommended...: We were given free movie passes and out of boredom watched this movie. Very few people watched it here in Baguio so there's no hassle waiting in line. The movie has cringey dialogs, shallow story-line, no character development and no entertainment value of any kind. The so called 'untold history' they claim is not convincing at all. Glad I got this movie free or else I would have spent 350 pesos for such a senseless film.",2022-08-05,negative,0.9755111932754517,0
Maid in Malacañang,"I TRIED TO CHECK THE ""OTHER SIDE OF THE COIN"": SO I WATCHED THIS SINCE I ALWAYS SEE POST REGARDING THIS FILM, BOTH GOOD AND BAD. I ENDED UP BEING DISSAPOINTED AT THE WORST WAY POSSIBLE BY WATCHING THIS. THIS IS LIKE WATCHING YOUTUBE MOVIES, BUT WORSE. JUST WASTED MONEY AND TIME DAMM*T...",2022-08-07,negative,0.935387134552002,0
Maid in Malacañang,"history revisionism: Maid in Malacañang (2022) Directed by: Darryl Yap

Huling tatlong araw ng mga Marcos sa Malacañang... Ano ang nangyari ?

The movie didn't give the experience of a family in their last 72 hours.

The progression of events is anti-climactic.

The flow of conversation is dull.

The choice of words is hollow.

The storytelling is not cohesive.

It feels like you're watching some YouTube skits, TV Patrol excerpts, Theater scenes and SOCO rolled into one.

News. Drama. Documentary.

Fiction. Biopic. Comedy.

Fantasy. Tribute. History.

They didn't know what to tell and how to tell it, so they showed a bit of every other thing.

They just combined all their scenes by inserting ""chapters"" and ""long texts"" in between that literally summarizes what they want to tell-which defeats the purpose of a movie.

Some scenes give the impression of one long continuous shot. It actually works when Cristine Reyes is in the scene.

Si Cristine Reyes ang nagdala ng pelikula. Tumataas ang tensyon kapag siya na ang nasa eksena.

Magaling umiyak si Ella Cruz. Masaya ang tambalan nila Karla Estrada, Elizabeth Oropesa at Beverly Salviejo.

Walang dating si Cesar Montano.

Walang emosyon si Diego Loyzaga.

Walang ginawa sina Kiko Estrada at Kyle Velino.

Mas malakas ang prisensya nina Robin Padilla at Giselle Sanchez kahit ilang segundo lang sila nagpakita.

Hindi marunong umarte si Ruffa Gutierrez. Lumuluha na pero mukhang nagpapatawa pa rin.

Mas magaling pa umarte yung bodyguard na taga-Ilocos daw.

Meron mga salita na hindi naman ginagamit nuon. Pero lantaran nilang sinasabi sa pelikulang ito.

The scoring is deceiving, trying to enhance the scene-even when there's nothing remarkable in it.

Then by the end, there's a sudden tribute to characters that were not given its decent exposure during the actual movie runtime. An illusion that something is made for them-when it is not.

Mapanlinlang ang pelikula.

Makalat ang kabuuan.

Pero hinding hindi ka makakatulog.

Gising ka sa lahat ng kaganapan.

Katulong ka sa paghubog ng kasaysayan.",2022-08-07,negative,0.8649003505706787,0
Maid in Malacañang,This movie doesn't deserve a single star: Maid in Malacañanb is a pure work of fiction and only promotes historical revisionism. This movie doesn't deserve a single star at all. Complete waste of money.,2022-08-06,negative,0.9746034741401672,0
Maid in Malacañang,"Good: Well many reviews here actually came from opposition followers, bad attitude who dont even watch the movies but review it poorly.

You are just anti Marcos and you will not accept anything good.

K bye.",2022-08-05,negative,0.6082099676132202,0
Maid in Malacañang,NO SENSE AT ALL: This movie is a trash. From the beginning until the end are just insults to the Aquino Family. The storyline is bragging about the Marcos' family and very not true to the facts of history.,2022-08-07,negative,0.9632882475852966,0
Maid in Malacañang,"The best FOR ALL FILIPINOS.: The best Movie so far. Its for every patriotic FILIPINOS. THIS IS THE TRUTH CONGRATULATIONS DIREK DARRYL VIVA AND SEN IMEE MARCOS

MORE MOVIES PLEASE.",2022-08-06,positive,0.9972909092903137,0
Maid in Malacañang,"Best Circus Film: Thank you for free tickets governors and senators. I've never seen such a great circus film in Philippine Cinema.

I would also like to commend the paid trolls who made 10 star ratings. You guys are truly hard working. Kudos to the Marcoses too for doing the best job in Robbing their own country men.",2022-08-06,positive,0.9964323043823242,0
Maid in Malacañang,Phenomenal!: This is the side that we wanted to see. Thanks to those who gave their roles justice. I also like how it did not paint any colors at all. We need movies that tell the other side of the story.,2022-08-05,positive,0.9969635605812073,0
Maid in Malacañang,"Worst Movie, Had high expectations.: I had high expectations for this film because of Daryl Yap the director of ""Jowable"" and ""Ang Babaeng Walang Pakiramdam"", but this was a catastrophe. It was long, featured corny language, and was largely wrong. The movie focuses less on the real story and more on making the viewers hate ""the other side"". This movie is just so jam-packed with content that it is a complete mess. Regarding the cinematography and plot, It was decent but still not enough. A Marcos movie had so much promise, yet this was a tremendous waste.",2022-08-06,negative,0.9675047993659973,0
Maid in Malacañang,"Didn't Live Up: The social media marketing of this movie has lied to me and everyone else. There was no line ""It's maiding time"" and Gagamba Boy never showed up in the climax. Daryll Yap does not know history he didn't even add the nutribuns that the yellows have stolen from the palace. VERY BIG DISAPPOINMENT, DON'T WATCH WASTE, STORY WAS NOT GOOD 2/10.",2022-08-05,negative,0.975782036781311,0
Maid in Malacañang,NO TO HISTORY DISTORTION: The movie was made in order to gain the sympathy of the people by portraying imaginary events that never really happened. They should instead focus on making plans for Philippine's future and plan how to counter the problems we are currently experiencing instead of spreading false information.,2022-08-06,positive,0.5219125747680664,0
Maid in Malacañang,"Brilliant Movie with sense of humor!: This side of the story had long been suppressed to be unraveled to the Filipino people since time immemorial. This mysterious side had always been depicted as the darkest and people in control of information, breeds a notion that it's a damnation to have knowledge about this side. In fact, Philippine history books instill very negative pictures about a past President, while numerous living grandparents and ordinary folks who were witnesses of his reign (including my father, uncles and aunts) were all praises and admiration, calling him the ""Best Philippine President ever"" were undocumented.

This movie stirs additional curiosity to every Filipino as the story revolves from the point-of-view of the first family, being revealed and heard of for the first time.

A very family-oriented and brilliant movie you shouldn't miss!

As we are intelligent beings, it is but normal to be flipping both sides of the coin. It is a man's liberation and a test of humanity to have knowledge in all sides then decide his subjective judgment which side to believe in.",2022-08-06,positive,0.9948447942733765,0
Maid in Malacañang,"Trash: This a movie meant to distort studied historical accounts and provoke people in a negative way. It's only a movie which is fictitious but unfortunately, many Filipinos don't know how determine which is true or not. The scenes were inaccurate and depicts false events or posture them for the benefit of a political family. (barf)",2022-08-06,negative,0.9177261590957642,0
Maid in Malacañang,"THE BEST FILIPINO MOVIE OF THE YEAR!: I cried 3 times while watching this movie. The movie is one of kind. It tells the story how human even how powerful a person can be. A story of a whole family and how they cope up on a crisis. A must watch for everybody!

It's a piece of ART!

Kudos to Darryl Yap and to all the Cast!",2022-08-05,positive,0.9976996779441833,0
Maid in Malacañang,FANTASY: The movie isn't based on true events. Fantasy stories created by senator Chin (Babalu). The director and his researchers are too silly for not having a thorough research. It is like a movie with no sense.,2022-08-06,positive,0.797583818435669,0
Maid in Malacañang,"Highly recommended: The movie is more on family drama. Yaya biday is the star of the movie. The scene of FEM & Young Bongbong almost make my heart tears. And kudos to Ella(Irene Marcos) you really did a great job. And to cristine reyes who played manang Imee. You deserve a best actress award. To Director Darryl Yap ""JOB WELL DONE."" And more to come.",2022-08-05,positive,0.9982495903968811,0
Maid in Malacañang,"Trash. Not realistic. Exaggerated. pathetic: This movie contains scenes that did not happen in reality.

Some scenes that were not true to life events:

* The Filipino people who climb in the gate carrying a torch with fire were not true. They were not aggressive and there is a PROOF of images.

* One author of the article recently said that the MIM team misunderstand the context of her article about cory playing mahjong. So basically they lack comprehension.

THE POINT OF MY REVIEW IS THAT THIS MOVIE IS TRASH. IT WASTED MY TIME AND MONEY. There were scenes where they exaggerate to make it look like the dictator's family was also victims.",2022-08-06,negative,0.955120861530304,0
Maid in Malacañang,"Would rate this lower than one star if possible: The only saving grace was that the ticket was free.

The writers did a poor job with their research, this much is apparent. Painfully obvious how the narrative tried to bend reality. Hence the cringe script.

Acting was subpar, it felt awkward. The actors were misguided, perhaps in their direction on how to attack such scenes. At some points, scenes felt surreal. Good thing there were some funny tidbits.

Scenes were oftentimes monotonous, yet sometimes overbearing at the same time. The shrill zany acting in the second half of the film is just irritating at best.

This film has painted a negative narrative for President Cory Aquino. According to this film, during the EDSA Revolution in 1986, the late president dared to gamble with nuns whilst the Philippines' democracy is under siege.

On the other hand, the thesis of this film was to depict the Marcoses in a better light. However, the appeal to pity was unsuccessful.",2022-08-06,negative,0.9470106363296509,0
Maid in Malacañang,"Bad movie: Huhuhu daamn I assume it's a great movie but it doesn't, I guess my money wasted in this one. I shouldn't support this movie before. Now I exclude myself to 31M.",2022-08-06,negative,0.9744101166725159,0
Maid in Malacañang,"Historical Distortion: This movie isnt even accurate if you want to watch an accurate of what happen try watching kingmakers on YouTube...

Oh btw the acting sucks so i dont even recommend this to anyone ",2022-08-06,negative,0.9402270317077637,0
Maid in Malacañang,"This is one of the most Controversial and Important films in Philippine History.: It is very unique and has its own style for a film. It really gives you a new perspective of the EDSA Revolution and tells the other side of the history of the Philippines in 1986.

It finally showed what was happening inside Malacañang during those times. In the film you could actually connect some parts of it to Philippine history and would make absolute sense.

Also, if you watched the film you would know that it never distorted history instead it filled those gaps in history. Director Darryl Yap, who is also the screenwriter of the film, did an excellent job with this film that it really made Philippine Cinema returned.",2022-08-04,positive,0.9937576055526733,0
Maid in Malacañang,A movie based on lies and fake information: You could watch the movie but it would be a waste of your time since the story was based on a narrative without factual basis. This movie should not have been shown at the very 1st place since it distorts written actual history of the Philippines. I was actually wanting to see what really happened back there however the movie failed to show proof of it.,2022-08-06,negative,0.967766284942627,0
Maid in Malacañang,"Not a history distortion and hard truth: Actors and actresses were fit for the roles.

This is not a history distortion movie. In fact, the old footages are in the film from various media.

It's a story of the last 72 hours of Marcoses in the Palace which was hidden for a long time.",2022-08-05,positive,0.9389211535453796,0
Maid in Malacañang,"Poor. Hastily done. Too amateurish.: It seems this was done in just a few days. Screenplay and direction is not at par. If anything, this movie should pay us - as we wasted time, that we can't get back.

Casting wasn't well thought of. It also seems actors were selected based on who were willing to join a bandwagon. Diego Loyzaga, Ella Cruz and Ruffa Gutierrez should be ashamed to be in this industry.",2022-08-07,negative,0.9684103727340698,0
Maid in Malacañang,"Superb!: I cried and laugh many times in this movie. You can relate what character feels. Each of us has it's own story to tell and no one can invalidate that.

We are tired of hearing the other story for 4 decades.

I can't find any revisionism in this movie.

Congrats Daryll Yap and all the cast!",2022-08-05,positive,0.9967425465583801,0
Maid in Malacañang,"Poor story telling. Lame script. Doesn't really show the last 72 hours in Malacañang.: Overall, it's a lame movie. The only regret I have is wasting my time watching this so called ""movie"". There's no art in this. By far the worst movie I've even watched.",2022-08-06,negative,0.9755175113677979,0
Maid in Malacañang,historical distortion: Please do not watch this film. It will be a total waste of your time. Too much historic disinformation in an attempt to brainwash the audiences and filipino citizens in favor of the current Marcos adminisration. What a cheap act.,2022-08-06,negative,0.9499416351318359,0
Maid in Malacañang,"Historical FICTION, Distortion and Insult: Historical FICTION, Distortion and Insult No to history distortion!!!!!

The Production of Maid in Malacañang was a big disrespect to the Martial Law Victims and to our historians.",2022-08-06,negative,0.9163024425506592,0
Maid in Malacañang,False Informations: This movie is a hearsay. Some scenes are pure fiction and is denied by the written history. The movie is an attempt to distort history and the painful past that the Filipino people has gone through the Marcoses.,2022-08-06,negative,0.9544677734375,0
Maid in Malacañang,"NO HISTORICAL REVISIONISM: I attended a special screening organized by the 31 Million Movement from Facebook last August 5th held at Greenbelt 3 in Makati. Even it's too far from my house, I rode an Angkas taxi even with torrential rain since I was so late and got all wet, because I know that it will be all worth it. And it did. No disappointments nor any dissatisfaction. I even met Billy Jake Cortez and Julinana Parizcova Segovia, special guests for this screening.

The movie itself was good. The actors who portrayed every character has their own distinction, and were of high caliber. No historical revisionism was made nor inteded on this movie as the others were telling. They just told the untold stories of the Marcoses during their last 72 hours in The Malacañan Palace.

Congratulations to Direk Darryl Yap for yet another masterpiece and can't wait for the rest of the Trilogy to be released.",2022-08-07,positive,0.9972489476203918,0
Maid in Malacañang,"PANGIT: Don't waste your time watching this movie. JUST DON'T. This has so much bs. Couldn't even fathom how the PDF Director stomached this. Such thick skinned animal should not be a Director in the first place. Anyways, f the marcoses. You still cannot erase the atrocities happened in the oh-so-great golden era.",2022-08-06,negative,0.8959448337554932,0
Maid in Malacañang,MUST WATCH : One of the best Filipino movies of all time. Directing and acting was superb! You will cry and laugh ! It was a story of family and love of country. Can't get enough of it! No wonder it's a blockbuster hit! A MUST WATCH!,2022-08-06,positive,0.9979410767555237,0
Maid in Malacañang,"Thrash: Looks like a school project converted into a movie, funded by the Marcos. A movie that based on lies and historical distortion. There is nothing interesting on its story. It's great mockery to the Philippine history. ",2022-08-06,negative,0.9342793822288513,0
Maid in Malacañang,"Don't mind the 1star reviews: First of all, don't even waste your time reading all the 1-star reviews that were given to this movie. They are just mad because they are driven by the fear that their narratives might be overshadowed.

Second of all, this is just a FAMILY drama and intended to show their side of the story that other people outside the President's residence are not aware of.

Plot: This is just a straightforward dramedy that tells the struggles of the first family of the Philippines during their last 72 hours inside the Malacañang palace. The movie is divided by chapters. Of course it touched politics, but more than that it was a Family drama. The story was told with a mix of truth and artistic view. The movie will make you cry and laugh at the same time.

Tone: It was made to entertain and educate as well. It highlights what is obvious in Politics; trust, betrayal, loyalty, etc. Most importantly, it really tackles the importance of family during difficult times.

Acting and Characters: All the actors have played their roles really well. It seems that each character's attitude and behavior fit the actor who played it. Every scene is remarkable and will pinch your heart as if you are part of the scene. You can feel the emotions in every dialogue exchange, as if they are not acting and just comes out naturally.

Cinematography: There were scenes where the camera is panning in circular motion as if the movie is showing the audience how this family's life is turning upside down especially the scene between the mother and her son. The movement and acting are aligned and the actors are properly framed.

Summary: This may be my own opinion about the movie, but I can assure you that this is a legit review as I have already watched the entire film. Don't rely on the reviews having 5 stars and below, there are some Anti Marcos out there that don't even bother to watch the whole movie yet they are leaving reviews as if they are being good critics when in fact they are just bitter because another Marcos has returned in Malacañang. ",2022-08-05,positive,0.8617071509361267,0
Maid in Malacañang,Historical distortion: Trash. Based on chismis. Based on an apologists' point of view. Poorly constructed. Lame excuse for a comedy movie. Wouldn't recommend this even on pirated download.,2022-08-06,negative,0.9752487540245056,0
