movie_name,review_text,date,sentiment_label,sentiment_score,topic
Praybeyt Benjamin 1,gets kung bakit favorite to ni blank,2025-11-08,positive,0.5042992830276489,0
Praybeyt Benjamin 1,Vice Ganda paved the way for the gays,2025-11-07,positive,0.9780880212783813,2
Praybeyt Benjamin 1,boots og ver,2025-11-04,positive,0.7770991921424866,0
Praybeyt Benjamin 1,eddie garcia and vice ganda in a single movie,2025-11-03,positive,0.989236056804657,0
Praybeyt Benjamin 1,filipino classics watched in the living room with my grandmother :) i love my warm province life,2025-11-02,positive,0.9973204731941223,0
Praybeyt Benjamin 1,peak comedy hshshsbaka,2025-11-02,negative,0.7846097946166992,0
Praybeyt Benjamin 1,Rotcc feelss ltt,2025-11-02,negative,0.7771193385124207,4
Praybeyt Benjamin 1,funny talaga neto pero may mga offensive na jokes lol,2025-11-02,negative,0.5667639374732971,0
Praybeyt Benjamin 1,da beast ,2025-04-21,negative,0.7828598022460938,0
Praybeyt Benjamin 1,CAMP!!!!!,2025-11-01,negative,0.9267632961273193,5
Praybeyt Benjamin 1,"peak comedy pero may mga jokes na medyo oa for me :""))",2025-10-31,positive,0.8382158875465393,0
Praybeyt Benjamin 1,"Inang platoon yan, Alpha Phi Chupapi?!",2025-10-31,negative,0.9467265605926514,0
Praybeyt Benjamin 1,mas maganda to kaysa sa 2nd movie eh pero nakarami nako ng panonood dito eh pero maganda parin,2025-10-31,positive,0.9749588966369629,0
Praybeyt Benjamin 1,this is my OG Boots,2025-10-28,positive,0.9424319863319397,0
Praybeyt Benjamin 1,Antoinette Jadaone: Anong paborito mong Vice Ganda - Wenn Deramas?Lav Diaz: 'Yung sarhento siya.,2025-10-12,positive,0.56633460521698,0
Praybeyt Benjamin 1,i know this is controversial bc of the underlying political tones of this movie... but when i watched this when i was younger i still love it for how funny it is.,2025-10-27,positive,0.9937735199928284,0
Praybeyt Benjamin 1,lav diaz made me rewatch,2025-10-26,positive,0.6011388897895813,0
Praybeyt Benjamin 1,ok naman nakakatawa hehe,2025-10-26,positive,0.9803451895713806,0
Praybeyt Benjamin 1,GOAT,2025-10-22,positive,0.6430697441101074,0
Praybeyt Benjamin 1,cant believe u can find this on letterboxd omg,2025-10-20,positive,0.5705729722976685,0
Praybeyt Benjamin 1,ang funny nya parin till now,2025-10-21,positive,0.9103456139564514,0
Praybeyt Benjamin 1,jfdhskdfhskjfk,2025-10-17,positive,0.9328119158744812,0
Praybeyt Benjamin 1,hear me out daw ng kaibigan ko ang “straight passing” na vice ganda,2025-10-16,positive,0.9810628294944763,0
Praybeyt Benjamin 1,"generational, timeless, unkabogable",2025-10-14,positive,0.9892822504043579,0
Praybeyt Benjamin 1,Gay Mulan,2025-10-14,negative,0.5829663872718811,6
Praybeyt Benjamin 1,life-changing kahit na hindi ko nagets yung ibang jokes kasi 8 pa lang ako non,2011-10-13,negative,0.8387784361839294,0
Praybeyt Benjamin 1,hit movie naman ang praybeyt benjamin pero bakit ang dami pa rin homophobic sa pilipinas?,2025-10-12,negative,0.9334923624992371,2
Praybeyt Benjamin 1,bring back muscular men. ayun lang!!,2025-10-11,negative,0.924728274345398,0
Praybeyt Benjamin 1,"Still, the funniest Vice Ganda movie.",2025-10-10,positive,0.9887306094169617,0
Praybeyt Benjamin 1,hala ,2025-10-09,negative,0.861201822757721,0
Praybeyt Benjamin 1,may 10 jokes per second daw ,2025-10-09,negative,0.5942229628562927,0
Praybeyt Benjamin 1,"yall dont deserve benjie!!!! it is so infuriating when people base strength and value on someone's sexuality, not to mention kailangan pang may patunayan bago tanggapin and it doesnt only happen in fiction save me banban kean cipriano save me",2025-10-08,negative,0.9450166821479797,2
Praybeyt Benjamin 1,Queen,2025-10-07,positive,0.8311040997505188,0
Praybeyt Benjamin 1,"super benta pq rin ng jokes kahit more than a decade na ang nakakalipazang legendary talaga ng scene na sumasayaw siya para sa lolo niya tas sinigawan lang siya ng bakla hahahaha, the internalized homophobia i say??",2025-10-04,negative,0.9257494211196899,2
Praybeyt Benjamin 1,peak comedy,2025-10-02,negative,0.8365923166275024,0
Praybeyt Benjamin 1,never akong nabored na-irewatch to,2025-10-02,negative,0.9339543581008911,0
Praybeyt Benjamin 1,"there's no live action mulan in ba sing se, only praybeyt benjamin",2025-09-30,negative,0.5782362222671509,1
Praybeyt Benjamin 1,gets kita direk lav,2025-09-28,positive,0.5797469615936279,0
Praybeyt Benjamin 1,BULWAK TAWA KO SA DULO PUTRAGIS HAHAHAHSBWHAHAJBSBWHAHDJAJAGAHAJA,2025-09-27,negative,0.5578547120094299,0
Praybeyt Benjamin 1,vice’s movies never failed to make my day better,2025-09-20,positive,0.9868147373199463,0
Praybeyt Benjamin 1,nakakatawa,2025-09-22,negative,0.8927397131919861,0
Praybeyt Benjamin 1,helpful maka gawa ng hiragana worksheet,2025-09-16,positive,0.84630286693573,0
Praybeyt Benjamin 1,hindi talaga makakabog,2025-09-20,negative,0.9346023797988892,0
Praybeyt Benjamin 1,ICONIC ,2025-09-18,negative,0.5164957046508789,0
Praybeyt Benjamin 1,EXACTLY!!!,2025-09-16,positive,0.7310000658035278,0
Praybeyt Benjamin 1,WELCOME HOME PAPSIII,2025-09-16,positive,0.9871289730072021,3
Praybeyt Benjamin 1,Filo camp in its earliest form,2025-09-14,positive,0.6661884784698486,5
Praybeyt Benjamin 1,literally mulan for gay ppl,2025-09-14,positive,0.8302109837532043,6
Praybeyt Benjamin 1,iconic,2025-09-13,positive,0.9905836582183838,0
Praybeyt Benjamin 1,so camp ,2025-09-10,positive,0.8227308392524719,5
Praybeyt Benjamin 1,Funniest Filipino movie ever,2025-09-09,positive,0.9775854349136353,0
Praybeyt Benjamin 1,ampogi mo tlaga derek ramsey HAYOP had me giggling whenever he came on screen GAGI corny man pero this is so peak srry,2025-09-07,positive,0.9911851286888123,0
Praybeyt Benjamin 1,knskdksbfjensh an amazing feat of managing to be pro-military and pro-lgbtq at the same timegay people will save the world,2025-09-06,positive,0.9935809373855591,2
Praybeyt Benjamin 1,some jokes still funny but watching it after a decade some jokes just ain't it,2025-09-06,negative,0.8921979069709778,0
Praybeyt Benjamin 1,a legend (boom panes) was born,2025-09-05,positive,0.9923442006111145,0
Praybeyt Benjamin 1,yung credits  callalily - bullies hahhhahahahha plsss,2025-09-03,negative,0.7462825179100037,0
Praybeyt Benjamin 1,kasing labo ng poster ung quality ng jokes,2025-09-03,negative,0.8696956038475037,0
Praybeyt Benjamin 1,if mulan was gay,2025-09-02,negative,0.7360943555831909,6
Praybeyt Benjamin 1,Certified hood classic.,2025-09-01,positive,0.990551233291626,0
Praybeyt Benjamin 1,me sa afp: WELCOME HOME PAPSIEEEEE!!!!,2025-08-28,positive,0.9858735799789429,3
Praybeyt Benjamin 1,"benjamin santos is ahead of her time, vv timely and relevant, bring back comedy movies with 2x speed scenes and corny ass linesmy dad and i used to watch this before bwhahaha good old days",2025-08-29,positive,0.9950109720230103,0
Praybeyt Benjamin 1,good watch,2025-08-26,positive,0.9819698333740234,0
Praybeyt Benjamin 1,‘yung tawa ko,2025-08-25,negative,0.5231669545173645,0
Praybeyt Benjamin 1,I love vice ganda,2025-08-24,positive,0.9907235503196716,0
Praybeyt Benjamin 1,mulan if she served kanto (cunt),2025-08-24,positive,0.6039904952049255,1
Praybeyt Benjamin 1,so funnyy,2025-08-22,positive,0.9620518088340759,0
Praybeyt Benjamin 1,best vg film fr,2025-08-20,positive,0.8795634508132935,0
Praybeyt Benjamin 1,phenomenal box office superstar!,2025-02-09,positive,0.9952345490455627,0
Praybeyt Benjamin 1,pag bakla salot agad? hindi ba pedeng malas munasana mamura din ako ni kean cipriano,2025-08-17,negative,0.9444183707237244,0
Praybeyt Benjamin 1,still so funny,2025-08-16,positive,0.9918475151062012,0
Praybeyt Benjamin 1,the OG mulan live action,2025-08-10,positive,0.9304579496383667,1
Praybeyt Benjamin 1,"classic comedy film in the ph. tho, as far as my memory, its not as iconic as the 2nd movie but still enjoyed it. also, i love the representation of lgbtqia because when most people sides up waiting to see you fail just because of your sexuality is absurd, but proving them all wrong is immaculate.",2025-07-27,positive,0.9961408972740173,0
Praybeyt Benjamin 1,mulan of the ph,2025-08-05,positive,0.8723644018173218,1
Praybeyt Benjamin 1,"when i was a kid, i thought this was funny. now that im older, i STILL think this is vice’s best film. idc about political-correctness when its praybeyt benjamin on the line",2025-08-04,positive,0.9898560047149658,0
Praybeyt Benjamin 1,one day i’ll tell my kids this is live action mulan,2025-08-02,negative,0.626785933971405,1
Praybeyt Benjamin 1,Mabuhay ang queer cinema (1),2025-07-28,positive,0.5615148544311523,2
Praybeyt Benjamin 1,"The scene where he have to shoot the standee of Brad Pitt and Tom Cruise got me. Same Benji, same.",2025-07-31,positive,0.5502917170524597,0
Praybeyt Benjamin 1,My OG ,2025-07-28,negative,0.5261064767837524,0
Praybeyt Benjamin 1,The film that boosted Vice Ganda's career to stardom,2012-10-05,positive,0.9842460751533508,0
Praybeyt Benjamin 1,queer camp excellence. MABUHAY ANG MGA BAKLA!!!!!!,2025-07-26,positive,0.6079458594322205,2
Praybeyt Benjamin 1,this is how you adapt MULAN correctly btw!,2025-07-26,positive,0.988538920879364,1
Praybeyt Benjamin 1,gays can do more and BETTER than straight guys na puro pasarap lang ang alam gawin,2025-07-25,positive,0.9612327218055725,2
Praybeyt Benjamin 1,faveee ,2024-07-29,positive,0.9894423484802246,0
Praybeyt Benjamin 1,Peak Vice Ganda,2025-07-25,positive,0.9275099635124207,0
Praybeyt Benjamin 1,iconic,2025-07-24,positive,0.9905836582183838,0
Praybeyt Benjamin 1,"the movie itself is ok lang tbh. However, like it or not, the cultural significance of praybeyt benjamin as one of the first and most successful vice ganda blockbusters warrants at least respect.",2025-07-20,positive,0.988501787185669,0
Praybeyt Benjamin 1,cutie lagi si kian cipriano diri,2025-07-19,positive,0.6648008227348328,0
Praybeyt Benjamin 1,Vice Ganda is so so so funny,2025-07-20,positive,0.9922370314598083,0
Praybeyt Benjamin 1,"""long live the gays""been wanting to watch this for so long. there's so much about this movie. the dad's science hats. the. uh. i was gonna list more but i literally can't think of anything except the one scene where the dad was wearing a gir hat. hello. at one point in the movie we'd been in a training montage for fucking ever and i had to ask ""when are they gonna fight the terrorists"" and i realized we only had 30 minutes left. worth it though. i do really adore how profusely benjie's family loves and accepts him. it's earnestly sweet tbh. anyway. jon watters vice ganda and gregg araki dream blunt rotation but not really",2025-07-20,positive,0.9979959726333618,0
Praybeyt Benjamin 1,My bf forced me to watch it,2025-07-17,positive,0.9039596319198608,0
Praybeyt Benjamin 1,di natapos,2025-07-17,negative,0.9088814854621887,0
Praybeyt Benjamin 1,WELCOME HOME PAPSI,2025-07-16,positive,0.9782595634460449,3
Praybeyt Benjamin 1,“syempre pang-kabayo toh”,2025-07-16,positive,0.504194438457489,0
Praybeyt Benjamin 1,mulan pero bading at nandiyan si derek ramsay,2025-07-16,negative,0.9240662455558777,1
Praybeyt Benjamin 1,Laro laro lang,2012-07-16,negative,0.6421663165092468,0
Praybeyt Benjamin 1,A movie night classic with my Filipino fam. It’s absurdly camp and entertaining enough to keep me watching.,2025-07-15,positive,0.9967153072357178,0
Praybeyt Benjamin 1,"""paano niyo nakita?""""pumikit kami""",2024-03-03,negative,0.9243642091751099,0
Praybeyt Benjamin 1,sino nagimbento neto punyetang mga sound effects kala mo lasing ako,2025-07-13,negative,0.914212167263031,0
Praybeyt Benjamin 1,edi i-log,2025-07-13,positive,0.6465977430343628,0
Praybeyt Benjamin 1,2 days late na review xd pero tuwing naalala ko yung “bakla ka no” “wititit” tawang tawa ko punyemas  ambabaw lng also shet nikki valdez ?!??,2025-07-10,negative,0.957512617111206,0
Praybeyt Benjamin 1,bading lang pala ang kailangan para matalo ang tsina,2025-07-11,negative,0.8912813067436218,0
Praybeyt Benjamin 1,i remember seeing this in the cinema. napakaingay kasi lahat tawa ng tawa. one of direk wenn and vice's best!,2011-10-26,positive,0.9822049736976624,0
Praybeyt Benjamin 1,"We have to admit — at the time this film was groundbreaking. Vice Ganda was paving the way for more LGBTQIA+ Films with an actual LGBTQIA+ representation in Philippine Cinema. This film, which now many may not always appreciate, is still a feel-good movie for many Filipinos. Regardless of the shallow comedy, its magic in connecting with trends at its time, as well as heralding the Pinoy humor, makes this a staple film in every Filipino household.",2025-07-11,positive,0.99397873878479,0
Praybeyt Benjamin 1,"i love it when an ensemble cast has their own agendas like thats my band of misfits coming together to serve (in the military).i dont really get why people say this is a bad film when it really is a family friendly comedy film about outsiders wanting to people to be proud of them, and at the end of the day, that is just every filipino.i think that's why near the beginning of the film benjamin reiterates that someday people will be proud of him! and he suceeds this not by fitting in with the hypermasculine standard but the authentic him. this is not a stupid film, instead, it's well written!booing everyone that hates a film just because it's a comedy at the forefront!",2025-07-09,positive,0.9941798448562622,0
Praybeyt Benjamin 1,hindi nga daw sha bading!,2025-07-09,negative,0.9677456617355347,0
Praybeyt Benjamin 1,"if you like watching stuff that will literally make you laugh, you'll like this one. also, very-filipino ang set up, sooo yeah.",2025-07-08,positive,0.9967701435089111,0
Praybeyt Benjamin 1,BONGGAAA,2025-07-08,negative,0.9658525586128235,0
Praybeyt Benjamin 1,dr. wenn knew to end it all before the woke era,2025-06-24,positive,0.6934484243392944,-1
Praybeyt Benjamin 1,"I just watched an edit of VG saying that people say their movies were trash BUT then nung mga oras na down na down yung mga Pilipino, pinasaya tayo ng mga pelikula niya.Not a fan of theirs I don’t really like mockery as a joke nor do I like hearing them blatantly call people stupid for “voting wrong” but I respect them for this.As somebody who’s been called a film snub & a snub IN General (not true).. i think that I’ve been having a shift on what constitutes a good filmFilipinos don’t have the same luxury I have of watching four films a day. With their 9 to 5s and responsibilities. I would love to see more films & tv shows that will make people happy :)) , forget about their troubles, all while being relatable & uplifting. The good thing about creating art is how u don’t really have to invent anymore. With everything that’s happening in the world. We do not have the luxury of creating art that is not a reflection of our society",2025-07-06,negative,0.7873256802558899,0
Praybeyt Benjamin 1,sobrang deserve ni meme nung nanalo siya because of this movie. LOVE LOVE LOVEEEEE,2025-07-05,positive,0.9977179765701294,0
Praybeyt Benjamin 1,nakita ko kasama nila si colonel ehsinong colonel?si hildasinong hilda?si hilda colonelyahooo,2025-07-03,negative,0.7267577052116394,-1
Praybeyt Benjamin 1,yassified mulan hangkulet ,2025-07-04,negative,0.7102802991867065,1
Praybeyt Benjamin 1,rotc core ka baks,2016-11-28,negative,0.7821080684661865,4
Praybeyt Benjamin 1,mulan the filipino live-action: baklang version,2025-07-03,positive,0.712135910987854,1
Praybeyt Benjamin 1,Wahahahahahhs,2025-07-03,positive,0.9554523825645447,0
Praybeyt Benjamin 1,www 3 is coming. i think i watched the wrong movie for war.,2025-07-02,positive,0.9428509473800659,0
Praybeyt Benjamin 1,watching this while drunk w friends is a life-changing experience,2025-07-02,positive,0.978630781173706,0
Praybeyt Benjamin 1,can-thought-ten mo ako derek ramsay,2025-06-30,positive,0.7812037467956543,0
Praybeyt Benjamin 1,"a classic. (word vomit ahead)i mean gets na some plot might be problematic in today's generation but still it's iconic.it shows how society views queer people— as a queer myself in a country where you're treated as plague it's hard to express yourself. it might be normalized now in ph, but i still think it's not totally accepted, we're just tolerated. queer people has to prove themselves by achieving something just to fill in their ""flaws"" because for them to accept you—you have to be this successful individual or else you're nothing but labeled as ""salot sa lipunan"". it's hard when what you only want is respect as a human being :)",2025-06-29,positive,0.9800815582275391,0
Praybeyt Benjamin 1,mulan if she’s cuntier,2025-06-29,negative,0.5707201361656189,1
Praybeyt Benjamin 1,"Its still so funny, the nostalgia its giving",2025-06-28,positive,0.9891568422317505,0
Praybeyt Benjamin 1,"god i love vice's classics sm; this silly little film still has a place in my heart as one of my fave vg films, or films in general",2025-06-27,positive,0.99712735414505,0
Praybeyt Benjamin 1,ang laff ko,2025-06-26,negative,0.6609581112861633,0
Praybeyt Benjamin 1,"hahays, a classic, idc what yall say this was a great laugh, really enjoyed all throughout despite the anti-gay statements that slightly triggered my fight or flight response.",2025-06-26,positive,0.9980964064598083,0
Praybeyt Benjamin 1,Only real cinephiles would get vice ganda (me and martin scorsese),2025-06-25,positive,0.9851837158203125,0
Praybeyt Benjamin 1,this is peak cinema. idc,2025-06-24,positive,0.9864240288734436,0
Praybeyt Benjamin 1,this movie is the reason for my a+ humor,2025-06-24,positive,0.991778552532196,0
Praybeyt Benjamin 1,TANGINA NG WELCOME HOME PAPSI BE HAHAHAHAHA,2025-06-23,negative,0.7697293162345886,3
Praybeyt Benjamin 1,First ever filipino movie that I loveeeeeeee,2025-06-23,positive,0.9975467324256897,0
Praybeyt Benjamin 1,FORGOT TO MENTION NA SOBRANG GWAPO NI KEAN DITO FAWKKKKKKK,2025-06-20,positive,0.7141397595405579,0
Praybeyt Benjamin 1,Tatlong beses akong nilabasan sa pelikulang to ,2025-06-22,negative,0.9459338784217834,0
Praybeyt Benjamin 1,"It's giving Mulan meets MMFF, campy patriotism and some punchlines that hit harder than the actual plot.",2013-05-26,positive,0.9477187991142273,1
Praybeyt Benjamin 1,"it’s pretty funny but sometimes a pause was needed because i couldn’t take it  but i really like how soft benjie’s family is  not every filipino household accepts a different sexuality so it’s really heartwarming to see benjie’s family accept benjie for who he really is  i also liked how benjie found people that will stay with him no matter what happens, their friend group is so funny  i don’t know if i’ll watch it again but it’s an okay movie OKAY?! nyahhaha Happy Pride Month ! ",2025-06-20,positive,0.9977917671203613,0
Praybeyt Benjamin 1,mulan’s kinda looking different here,2025-06-18,positive,0.8351611495018005,1
Praybeyt Benjamin 1,kalalaki mong tao laki ng dede mo!,2025-06-18,negative,0.9596509337425232,0
Praybeyt Benjamin 1,classic,2025-06-15,positive,0.6000884175300598,0
Praybeyt Benjamin 1,HALAAAA ,2025-06-16,negative,0.7331898212432861,0
Praybeyt Benjamin 1,cinema,2025-06-15,positive,0.6788574457168579,0
Praybeyt Benjamin 1,PEAK,2011-10-30,positive,0.5234445929527283,-1
Praybeyt Benjamin 1,the Filipino Mulan live action that I could only accept hahahaha nahiya si Deadpool sa jokes per minute sa movie na to HAHAHAHA,2025-06-09,negative,0.8039175868034363,1
Praybeyt Benjamin 1,d ka tunay na cinephile pag wala praybeyt benjamin sa letterboxd mo ,2025-06-08,negative,0.8663761019706726,0
Praybeyt Benjamin 1,queer,2025-06-08,positive,0.7205168008804321,6
Praybeyt Benjamin 1,Truly peak filipino cinema.,2025-06-08,positive,0.9960636496543884,0
Praybeyt Benjamin 1,i have a distinct memory of watching a cam release of this on a DVD my parents bought since the movie was still showing in theaters.,2025-06-08,positive,0.962659478187561,0
Praybeyt Benjamin 1,"SO FUNNY I LOVE THIS MOVIE 100% : watched w my dog, moon  (pangit ka-bonding, natulog lang e habang nagpapa-belly rub)",2025-06-06,positive,0.9909582138061523,0
Praybeyt Benjamin 1,"BASTA ANG ANG GANDA NITO! tas yung mga gawa ng tatay nya na ewan ano tawag don, parang gusto ko din ng ganun",2025-03-15,negative,0.6346046924591064,0
Praybeyt Benjamin 1,joke after jokes after jokes i miss you direk wenn,2025-06-05,positive,0.6457180380821228,0
Praybeyt Benjamin 1,plant vs zombie,2025-06-04,negative,0.7235525250434875,0
Praybeyt Benjamin 1,my humor came from this movie,2025-06-02,positive,0.870394229888916,0
Praybeyt Benjamin 1,when someone tells me to play a classic film and i pull up with this masterpiece,2025-06-02,positive,0.9466125965118408,0
Praybeyt Benjamin 1,At niligtas ng mga bading ang bansa,2025-06-01,negative,0.7581244111061096,0
Praybeyt Benjamin 1,"those who get it, get it. those who dont, dont. this is definitely those films you watch for fun without taking anything seriously.",2020-08-16,positive,0.9663879871368408,0
Praybeyt Benjamin 1,if i only have 1hr and 45mins remaining to live e2 papanoorin k,2011-10-26,positive,0.5528630614280701,0
Praybeyt Benjamin 1,gets ko si benjamin,2025-05-28,positive,0.7803455591201782,0
Praybeyt Benjamin 1,"""Eh, ganun talaga. Hindi pa nga handa ang lipunang 'to sa mga espesyal na taong tulad ko. ""Rewatched Meme Vice's magnum opus to gear up for my socials night gimmick sa RnR. Oooohh i'm going to wear your pussies out!ALL THE WAY FROM 13TH PLATOON ALPHA PHI CHUPAPI, WELCOME HOME PAPSiiiiiiiiiiii",2025-05-27,positive,0.883241593837738,0
Praybeyt Benjamin 1,ICONIC,2025-05-26,positive,0.5717537999153137,0
Praybeyt Benjamin 1,solid,2025-05-25,positive,0.9723725318908691,0
Praybeyt Benjamin 1,im that one rando na nakikisali sa friend group nila,2025-05-23,negative,0.9102464914321899,0
Praybeyt Benjamin 1,"“Omayghad! Alam mo namang takot ako sa dilim ‘nay e””Brownout?”“Hindi sunrise, malamang! nawalan nga ng kuryente e.”LARO SIYA BAKS",2025-05-22,negative,0.8453468084335327,0
Praybeyt Benjamin 1,mother of camp,2025-05-18,positive,0.9125656485557556,5
Praybeyt Benjamin 1,ABSOLUTE CINEMA,2025-05-18,negative,0.9209427833557129,0
Praybeyt Benjamin 1,"comfort movietatlong salita lamang para sa’yo, ang sarap mo richard (sana maputukan din)",2025-05-18,positive,0.990776777267456,0
Praybeyt Benjamin 1,her best movie,2025-05-17,positive,0.9787693023681641,0
Praybeyt Benjamin 1,got a good laugh as expected,2025-05-16,positive,0.9954481720924377,0
Praybeyt Benjamin 1,GALINGGG TAINAH ,2025-05-15,positive,0.8883748054504395,0
Praybeyt Benjamin 1,"if u hate this masterpiece, i hate U",2025-05-15,negative,0.9455391764640808,0
Praybeyt Benjamin 1,me na me pag nag-rotc,2025-05-14,positive,0.7301969528198242,0
Praybeyt Benjamin 1,wlang kupas talaga direk wen... napapatawa mo pa din aqouh,2025-05-13,negative,0.9355523586273193,0
Praybeyt Benjamin 1,training montage but make it bakla-core military satirenational security? walafamily trauma? madamilaughs? paulit-ulit pero effective naman,2018-08-21,positive,0.9408038854598999,-1
Praybeyt Benjamin 1,My comfort movie  they dont make movies like this anymore bruh  Bet ko talaga yung mga inventions ng tatay ni benj ,2025-05-12,positive,0.8384252190589905,0
Praybeyt Benjamin 1,putangina talaga hwhahaha bat ko ba nirewatch ,2025-05-11,negative,0.9457411766052246,0
Praybeyt Benjamin 1,i watched this dahil sa minwon au na binabasa ko HAHAHA although napanood ko na ‘to dati sobrang solid pa din,2025-05-11,positive,0.9008492231369019,0
Praybeyt Benjamin 1,the poster alone should be in the louvre,2025-05-08,positive,0.9073086977005005,0
Praybeyt Benjamin 1,"you're either a ""tanging ina"" gay or a ""praybeyt benjamin"" gay",2025-05-02,positive,0.6071803569793701,2
Praybeyt Benjamin 1,"""we have mulan at home""the mulan at question:",2025-04-28,negative,0.5932887196540833,1
Praybeyt Benjamin 1,now this is CAMP.,2011-10-18,positive,0.964884877204895,5
Praybeyt Benjamin 1,Hi Kean Cipriano in glasses hiii,2025-04-17,positive,0.6618545055389404,0
Praybeyt Benjamin 1,mga girlypop sa gyera be like,2025-04-14,positive,0.9487048983573914,0
Praybeyt Benjamin 1,loved this as a kid couldn't stop laughing,2025-04-09,positive,0.9978739023208618,0
Praybeyt Benjamin 1,yup,2025-03-30,positive,0.8644211292266846,0
Praybeyt Benjamin 1,Absolute Cinema.,2011-10-07,negative,0.9640067219734192,0
