movie_name,review_id,sentence_num,username,date,rating,source,sentence
Hayop Ka,5,13,pzct,2020-12-26 00:00:00.000,70.0,imdb,So the premise is repetitive but there was a nice twist for me
Hayop Ka,5,14,pzct,2020-12-26 00:00:00.000,70.0,imdb,"Roger - If I had to say which character stood out to me more, it was definitely Roger"
Hayop Ka,5,15,pzct,2020-12-26 00:00:00.000,70.0,imdb,He was the best character to me in the movie
Hayop Ka,5,16,pzct,2020-12-26 00:00:00.000,70.0,imdb,Because he was trying his best to provide for his girl while staying loyal to her
Hayop Ka,5,17,pzct,2020-12-26 00:00:00.000,70.0,imdb,"While admittingly, he is at fault for giving her the same repetitive lifestyle she grown tired of, I felt like he didnt deserve to be lied and cheated on"
Hayop Ka,5,18,pzct,2020-12-26 00:00:00.000,70.0,imdb,"Plus, his design is pretty hot owo Strong Muscular Dog

Radio Host - I forgot his name but the radio show host straight up tells Nimfa all the wrong things she did"
Hayop Ka,5,19,pzct,2020-12-26 00:00:00.000,70.0,imdb,"It was the best moment because somebody needed to set things straight with her

Cons -

Third Act/Final Act - The film was going pretty solid so far"
Hayop Ka,5,20,pzct,2020-12-26 00:00:00.000,70.0,imdb,That was until the third act or the part where Roger was bailed out of jail for destruction to somebody's car and putting someone in the hospital
Hayop Ka,5,21,pzct,2020-12-26 00:00:00.000,70.0,imdb,"After that part, I personally felt like the story kind of fell apart"
Hayop Ka,5,22,pzct,2020-12-26 00:00:00.000,70.0,imdb,"Nimfa does have a guilty mind for the decisions she made, which is understandable"
Hayop Ka,5,23,pzct,2020-12-26 00:00:00.000,70.0,imdb,But here is one that I felt like fell apart: Nimfa getting pregnant with Roger's baby
Hayop Ka,5,24,pzct,2020-12-26 00:00:00.000,70.0,imdb,This was when literally Nimfa and Iningo finished having sex on the beach
Hayop Ka,5,25,pzct,2020-12-26 00:00:00.000,70.0,imdb,She was pregnant next day and it was Roger's baby
Hayop Ka,5,26,pzct,2020-12-26 00:00:00.000,70.0,imdb,I was confused because they havent had sex in a while
Hayop Ka,5,27,pzct,2020-12-26 00:00:00.000,70.0,imdb,She was pretty much banging Iningo
Hayop Ka,5,28,pzct,2020-12-26 00:00:00.000,70.0,imdb,"Plus, I felt like this was a bit out of place for something like a pregnancy to happen"
Hayop Ka,5,29,pzct,2020-12-26 00:00:00.000,70.0,imdb,There are more to it but watch the film
Hayop Ka,5,30,pzct,2020-12-26 00:00:00.000,70.0,imdb,You'll understand why I felt like the third act of the film kind of just fell apart
Hayop Ka,5,31,pzct,2020-12-26 00:00:00.000,70.0,imdb,Not only that but the ending felt so unsatisfying
Hayop Ka,5,32,pzct,2020-12-26 00:00:00.000,70.0,imdb,"Since the third act pretty much broke apart, the ending felt unsatisfying

Overall, A solid movie at best"
Hayop Ka,5,33,pzct,2020-12-26 00:00:00.000,70.0,imdb,Of course the story is pretty much basic but with a neat rwist
Hayop Ka,5,34,pzct,2020-12-26 00:00:00.000,70.0,imdb,I just felt like the movie was dragged down by the third act of the film
Hayop Ka,6,1,rhardo,2020-11-14 00:00:00.000,90.0,imdb,It's a good start
Hayop Ka,6,2,rhardo,2020-11-14 00:00:00.000,90.0,imdb,: It's a good start
Hayop Ka,6,3,rhardo,2020-11-14 00:00:00.000,90.0,imdb,"In fact, I can call the whole thing a masterpiece from a creative standpoint"
Hayop Ka,6,4,rhardo,2020-11-14 00:00:00.000,90.0,imdb,"Surprisingly, it was entertaining despite the usual Pinoy the-other-woman trope surrounding the plot (but come on"
Hayop Ka,6,5,rhardo,2020-11-14 00:00:00.000,90.0,imdb,Filipinos are more than just a Telenovela audience)
Hayop Ka,6,6,rhardo,2020-11-14 00:00:00.000,90.0,imdb,"I have to commend the team behind this project, though, for being bold and for choosing an unconventional direction-we don't get to see a 2D-animated anthropomorphic characters featured in an adult infidelity-driven storyline everyday, do we"
Hayop Ka,6,7,rhardo,2020-11-14 00:00:00.000,90.0,imdb,"Overall, kudos to Rocketsheep Studio for a very fine job"
Hayop Ka,6,8,rhardo,2020-11-14 00:00:00.000,90.0,imdb,The Philippine animation industry has really come a long way
Hayop Ka,6,9,rhardo,2020-11-14 00:00:00.000,90.0,imdb,Keep on
Hayop Ka,7,1,gege-24317,2020-11-01 00:00:00.000,50.0,imdb,Awesome visuals; weak story: Really impressed w/ the visuals and animation
Hayop Ka,7,2,gege-24317,2020-11-01 00:00:00.000,50.0,imdb,Story could work a bit better tho
Hayop Ka,8,1,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,Coolest slice of life comedy
Hayop Ka,8,2,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,: This is the funniest and coolest slice of life comedy that I've ever seen
Hayop Ka,8,3,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,This is the reality of life
Hayop Ka,8,4,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,I really loved every details of it
Hayop Ka,8,5,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,It's a sad and happy story
Hayop Ka,8,6,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,I laughed a lot with this film and the part where empoy sang almost brought me to tears
Hayop Ka,8,7,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,Thank you for the filipinos who did this
Hayop Ka,8,8,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,I hope you continue doing more of this amazing comedy film
Hayop Ka,8,9,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,That was very entertaining and honest
Hayop Ka,8,10,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,Great characters
Hayop Ka,8,11,candadhanik,2020-10-31 00:00:00.000,100.0,imdb,Thank you very much
Hayop Ka,9,1,titotitomanbaby,2020-11-24 00:00:00.000,10.0,imdb,The Nutshack is better than this: This is just a furry cartoon with a Philippine teleserye cliche
Hayop Ka,10,1,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,"A Must Watch for me: The Movie is pretty good, the dialogue is very witty, and very Filipino"
Hayop Ka,10,2,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,"Some or most of the Jokes I'm not sure Foreigners will appreciate as much, like when Nimfa said, ""sa Pares pa talaga nag propose"", LOL"
Hayop Ka,10,3,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,The Characterizations were also pretty good by everybody in the Cast
Hayop Ka,10,4,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,"The Plot is also very Filipino, like Nimfa supporting her Sister's Education, etc"
Hayop Ka,10,5,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,"and it is not as predictable as you might think, there are some surprising twists in the Story also"
Hayop Ka,10,6,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,"Stick around for the Credits, the rest of Nimfa's Story is also shown in Story Board format"
Hayop Ka,10,7,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,"And I also loved Empoy's rendition (I think it was Empoy) of Jose Mari Chan's ""Beautiful Girl"" at the end"
Hayop Ka,10,8,royhectorkabanlit,2020-11-01 00:00:00.000,100.0,imdb,Overall it is a Must Watch for me
Hayop Ka,11,1,grajalescade,2020-11-07 00:00:00.000,50.0,imdb,"A strong story but a weak ending: Although the visuals looked so good, the story doesn't reach the Steven Spielberg storyline, but it could have some improvements"
Hayop Ka,12,1,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,"Past the Vulgar Theme is a Message: The Theme: Past the dirty jokes and the sex theme of this movie is a filipino masterpiece, no doubt about that"
Hayop Ka,12,2,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Congratulations to the makers of this film
Hayop Ka,12,3,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,"It's not usual that Filipinos brave an animated movie production like this, so kudos to you guys for that"
Hayop Ka,12,4,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,"The Production: Angelica, Sam and Empoy are personalities fit for their roles"
Hayop Ka,12,5,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,The dubbing could have been improved though
Hayop Ka,12,6,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,This caveat for me is that there are some scenes where the emotions and interaction of the characters seem so disconnected with each other
Hayop Ka,12,7,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Did they record separately
Hayop Ka,12,9,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,It's not majority of the movie but there are just some scenes that felt like they aren't talking to each other but are just speaking in character by themselves
Hayop Ka,12,10,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,"But the character design, the vulgarity of the screenplay, I agree that these are great creative routes for marketing purposes"
Hayop Ka,12,11,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,They worked for me
Hayop Ka,12,12,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,And I like that this movie was able to feature a pinoy world in a not so cliche way
Hayop Ka,12,13,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,"the saleslady, the pares house, papa george"
Hayop Ka,12,14,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,seeing filipino icons in an animation is so funny itself
Hayop Ka,12,15,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,I love these
Hayop Ka,12,16,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,The Story: The ending is definitely THE conversation starter
Hayop Ka,12,17,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Why did she 'happily' come back to that pares house with jerry
Hayop Ka,12,18,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Isn't that place what she's trying to leave for so long
Hayop Ka,12,19,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Or was it really roger she's been tired already
Hayop Ka,12,20,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Is the ending a picture of failure
Hayop Ka,12,21,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,As in going back to square one or zero
Hayop Ka,12,22,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Or is it a depiction of a second chance at love at the same start
Hayop Ka,12,23,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,I don't know the answers but I'm happy to be intrigued
Hayop Ka,12,24,aumarivero,2020-11-20 00:00:00.000,80.0,imdb,Good job and again congratulations to the team behind this
Hayop Ka,13,1,bergenkremer,2021-01-29 00:00:00.000,50.0,imdb,"Visually pleasant, rather disappointing story-wise: All that is good in this title is it's eye-catching art"
Hayop Ka,13,2,bergenkremer,2021-01-29 00:00:00.000,50.0,imdb,"Granted, I watched the English dub, so I could have missed a lot of untranslatable jokes throughout the movie, but it seemed that most of them are toilet humour and jokes for 12-year-olds anyway"
Hayop Ka,13,3,bergenkremer,2021-01-29 00:00:00.000,50.0,imdb,The whole plot revolves around such trivial and beaten tropes that nothing in the movie strikes me as exciting or unexpected
Hayop Ka,13,4,bergenkremer,2021-01-29 00:00:00.000,50.0,imdb,"This title could have tried to be anything else but the cheesy and unoriginal romcom that it is, and with the beautiful art direction it could be more mature and bring more to the table in terms of story and characters"
Hayop Ka,13,5,bergenkremer,2021-01-29 00:00:00.000,50.0,imdb,"The main plot doesn't grab any stars from the sky, nor does it even try to be original"
Hayop Ka,13,6,bergenkremer,2021-01-29 00:00:00.000,50.0,imdb,"My takeaway: I would love to see more projects by the animation team behind this movie, but in a title that will actually make me feel something"
Hayop Ka,14,1,merylldiola,2021-01-11 00:00:00.000,100.0,imdb,PLEASE MAKE MORE FILMS LIKE THIS
Hayop Ka,14,2,merylldiola,2021-01-11 00:00:00.000,100.0,imdb,: Totally love it
Hayop Ka,14,3,merylldiola,2021-01-11 00:00:00.000,100.0,imdb,Hope they make more
Hayop Ka,14,4,merylldiola,2021-01-11 00:00:00.000,100.0,imdb,Laughter all the wayy plus the animation style is superb
Hayop Ka,15,1,Frutic,2022-01-26 00:00:00.000,40.0,imdb,"Nice graphics and amusing characters, but terrible message: The movie has been a pleasant eye candy visually, the characters somewhat enjoyable,though a bit insipid and cliché"
Hayop Ka,15,2,Frutic,2022-01-26 00:00:00.000,40.0,imdb,But what is the moral of the story
Hayop Ka,15,3,Frutic,2022-01-26 00:00:00.000,40.0,imdb,Its OK to cheat
Hayop Ka,15,4,Frutic,2022-01-26 00:00:00.000,40.0,imdb,"Its OK to laugh and be angry on somebody because he is poor and you want more than that, that you just like him for sex, and insult him for loving you and wanting to be with you"
Hayop Ka,15,5,Frutic,2022-01-26 00:00:00.000,40.0,imdb,Not saying he was the greatest but the main character was angry at him and laughing at him for unreasonable motives
Hayop Ka,15,6,Frutic,2022-01-26 00:00:00.000,40.0,imdb,"Also throwing a fit over something she herself ends up doing, having unprotected sex resulting in a baby"
Hayop Ka,15,7,Frutic,2022-01-26 00:00:00.000,40.0,imdb,And happy in the end because
Hayop Ka,15,8,Frutic,2022-01-26 00:00:00.000,40.0,imdb,"what, she made a new friend"
Hayop Ka,15,9,Frutic,2022-01-26 00:00:00.000,40.0,imdb,"Almost instantly after a rage fuelled cat fight with the rich guy and his""friend""

What is the reason of this movie"
Hayop Ka,15,10,Frutic,2022-01-26 00:00:00.000,40.0,imdb,I feel sorry for the animators that had to put up with such a dull content
Hayop Ka,15,11,Frutic,2022-01-26 00:00:00.000,40.0,imdb,They made me give it 3 stars rating and one more star for some amusing scenes
Hayop Ka,15,12,Frutic,2022-01-26 00:00:00.000,40.0,imdb,But it's not saving the movie at all
Hayop Ka,16,1,mikaelquizon,2020-12-28 00:00:00.000,100.0,imdb,Love it
Hayop Ka,16,2,mikaelquizon,2020-12-28 00:00:00.000,100.0,imdb,: A whole lot of pun and the animation is superb
Hayop Ka,16,3,mikaelquizon,2020-12-28 00:00:00.000,100.0,imdb,A punny take on classic Pinoy radionovelas brought to life
Hayop Ka,17,1,adriannieva,2020-11-03 00:00:00.000,30.0,imdb,New Cover Same Book: Same story line as what other rom-com filipino film already has
Hayop Ka,17,2,adriannieva,2020-11-03 00:00:00.000,30.0,imdb,A girl torn between a dust poor and extremely rich lover
Hayop Ka,17,3,adriannieva,2020-11-03 00:00:00.000,30.0,imdb,"With animation, you can show more of your imagination that is difficult to perform with live actors but unfortunately they stuck with the usual filipino content"
Hayop Ka,18,1,kirkespinar,2020-10-30 00:00:00.000,100.0,imdb,Philippine Animation at its best: I loved every single bit of it
Hayop Ka,18,2,kirkespinar,2020-10-30 00:00:00.000,100.0,imdb,"From the animation, to the witty dialogue, to the story (you'll like it better once you're aware that it's supposed to be a parody of Filipino teleserye romcom tropes), and even the music"
Hayop Ka,18,3,kirkespinar,2020-10-30 00:00:00.000,100.0,imdb,"As contrary to what some might have said about it, I actually find it to be pretty woke and progressive, with its not-so-subtle nods to current social issues such as contractualization, police brutality, etc"
Hayop Ka,18,4,kirkespinar,2020-10-30 00:00:00.000,100.0,imdb,"Like, there was even a scene in the film where you can find a poster with Duterte's face on it depicted as a literal dog; how can you be more woke than that"
Hayop Ka,18,5,kirkespinar,2020-10-30 00:00:00.000,100.0,imdb,"Politics aside, I really enjoyed the film overall"
Hayop Ka,18,6,kirkespinar,2020-10-30 00:00:00.000,100.0,imdb,I hope Hayop Ka
Hayop Ka,18,7,kirkespinar,2020-10-30 00:00:00.000,100.0,imdb,manages to inspire more Filipino creatives to express the wonder of Filipino culture more and to be able to show to the world how amazing Filipino talent can be
Hayop Ka,19,1,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,A visual feast: A visual feast
Hayop Ka,19,2,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,I have to pause the scenes every once in a while to appreciate every details
Hayop Ka,19,3,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,Imagine our chaotic metropolis interpreted by impressionist artist exploding with colors and lights
Hayop Ka,19,4,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,"Dark scenes highlighted with glimmering lights inbetween and daytime landscapes so detailed that even captured the tangled electric cables, bumper to bumper traffic, rusty rooftops and most realities in the city we live in and yet somehow so mesmerizing to see in their own way"
Hayop Ka,19,5,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,"The same studio that created Saving Sally, you can easily tell their signature style that separates them from other animation studios here and globally"
Hayop Ka,19,6,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,"Much like Cartoon Saloon, an animation studio based in Ireland (Song of the Sea, Bread Winner to name a few of their movies) focus on their unique styles of visuals in their story telling"
Hayop Ka,19,7,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,"Each cells worthy to be printed, framed and hanged in your living room"
Hayop Ka,19,8,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,Kudos to the talented creatives and artists
Hayop Ka,19,9,ArtSmart-40856,2020-10-30 00:00:00.000,100.0,imdb,You are making a difference indeed
Hayop Ka,20,1,magsirover,2020-10-31 00:00:00.000,100.0,imdb,A Rocketsheep exceptional: As what reviewer Artsmart stated
Hayop Ka,20,2,magsirover,2020-10-31 00:00:00.000,100.0,imdb,Hayop Ka
Hayop Ka,20,3,magsirover,2020-10-31 00:00:00.000,100.0,imdb,(You Animal
Hayop Ka,20,4,magsirover,2020-10-31 00:00:00.000,100.0,imdb,") is exactly stands out as a note worthy ""visual feast"""
Hayop Ka,20,5,magsirover,2020-10-31 00:00:00.000,100.0,imdb,"and in addition to this, I would like to sincerely congratulate the makers of this animation"
Hayop Ka,20,6,magsirover,2020-10-31 00:00:00.000,100.0,imdb,"It is truly a great work of art, following ""Saving Sally"""
Hayop Ka,20,7,magsirover,2020-10-31 00:00:00.000,100.0,imdb,"Who would have thought they'd actually release yet, another amazing show"
Hayop Ka,20,8,magsirover,2020-10-31 00:00:00.000,100.0,imdb,"Not to mention, The casting and dubbing for the voices of this was truly exceptional"
Hayop Ka,20,9,magsirover,2020-10-31 00:00:00.000,100.0,imdb,"Although, it is not an animation that can be for all ages"
Hayop Ka,20,10,magsirover,2020-10-31 00:00:00.000,100.0,imdb,It is a true treat for both Film and animation enthusiast of legal age
Hayop Ka,20,11,magsirover,2020-10-31 00:00:00.000,100.0,imdb,"If our entertainment could release shows in such feat, I am looking forward to more of these"
Hayop Ka,20,12,magsirover,2020-10-31 00:00:00.000,100.0,imdb,Please watch Hayop Ka
Hayop Ka,20,13,magsirover,2020-10-31 00:00:00.000,100.0,imdb,and support our local art industry
Hayop Ka,21,1,psalmgerhartbecodovargas,2020-10-30 00:00:00.000,90.0,imdb,Great movie but ruined by a voice actor: Great animation
Hayop Ka,21,2,psalmgerhartbecodovargas,2020-10-30 00:00:00.000,90.0,imdb,Good story
Hayop Ka,21,3,psalmgerhartbecodovargas,2020-10-30 00:00:00.000,90.0,imdb,The VA's were mostly okay but it was Robin Padilla's voice who ruined the entire mood of the movie
Hayop Ka,21,4,psalmgerhartbecodovargas,2020-10-30 00:00:00.000,90.0,imdb,It's creepy and cringey
Hayop Ka,21,5,psalmgerhartbecodovargas,2020-10-30 00:00:00.000,90.0,imdb,Hoping they will re-release it with a new VA replacing Binoy's part
Hayop Ka,22,1,jffry-95918,2021-01-08 00:00:00.000,100.0,imdb,Greatest Filipino Animation: I love everything about this movie
Hayop Ka,22,2,jffry-95918,2021-01-08 00:00:00.000,100.0,imdb,From story to the animation itself
Hayop Ka,22,3,jffry-95918,2021-01-08 00:00:00.000,100.0,imdb,There's more to it than you saw
Hayop Ka,23,1,breadandhammers,2023-05-12 00:00:00.000,,imdb,"Delightful: A Cat meets and falls in love with the handsome and rich Wolf of her dreams, despite having an ordinary Dog boyfriend"
Hayop Ka,23,2,breadandhammers,2023-05-12 00:00:00.000,,imdb,"This is a loving send-up of Filipino soap operas, with a touch of raunch and a lot of charm"
Hayop Ka,23,3,breadandhammers,2023-05-12 00:00:00.000,,imdb,"The film ends with Nimfa getting pregnant with Roger's child, having broken up with both Roger, her dog boyfriend, and Inigo, her wolf boyfriend"
Hayop Ka,23,4,breadandhammers,2023-05-12 00:00:00.000,,imdb,"She actually has a hinted at romantic relationship with Jerry, the Frog"
Hayop Ka,23,5,breadandhammers,2023-05-12 00:00:00.000,,imdb,What a delightful and funny film
