review_id,sentence_num,username,date,rating,source,sentence
13,2,janecaseyp,2018-08-30 00:00:00.000,100.0,imdb,: Cathy garcia molina and kathniel definitely outdid themselves with this movie
13,3,janecaseyp,2018-08-30 00:00:00.000,100.0,imdb,"superb acting, cinematography, direction, and lines"
13,4,janecaseyp,2018-08-30 00:00:00.000,100.0,imdb,A MUST WATCH
14,1,monnyid,2024-01-13 00:00:00.000,10.0,imdb,"Don't believe the 10/10 reviews here: First half of the movie was good, promising"
14,2,monnyid,2024-01-13 00:00:00.000,10.0,imdb,can't say the same for the rest
14,3,monnyid,2024-01-13 00:00:00.000,10.0,imdb,I felt like her struggle during the relationship wasn't acknowledged enough when he came back
14,4,monnyid,2024-01-13 00:00:00.000,10.0,imdb,Then the scene where we're told of what his life was after he left her felt lacking
14,5,monnyid,2024-01-13 00:00:00.000,10.0,imdb,"Sure, he experienced real life, but that doesn't change how much of an a-hole he was to her"
14,6,monnyid,2024-01-13 00:00:00.000,10.0,imdb,I still thought that's not enough for a reconcilliation at this point
14,7,monnyid,2024-01-13 00:00:00.000,10.0,imdb,"But, of course, you see her starting to give into him"
14,9,monnyid,2024-01-13 00:00:00.000,10.0,imdb,Then there's the letter
14,10,monnyid,2024-01-13 00:00:00.000,10.0,imdb,Such a corny literal piece of garbage
14,11,monnyid,2024-01-13 00:00:00.000,10.0,imdb,"People who fall for that, are the same people who fall for heart emojis"
15,1,cbenedicto,2018-09-01 00:00:00.000,100.0,imdb,"relatable movie: Great story and acting from the cast, especially from the female lead"
15,2,cbenedicto,2018-09-01 00:00:00.000,100.0,imdb,She made me emphatize with her
16,1,barsi_palao,2018-09-01 00:00:00.000,100.0,imdb,Must see lovestory movie: The best ever movie of KathNiel
16,2,barsi_palao,2018-09-01 00:00:00.000,100.0,imdb,"Mixed emotion, i cried, and the sametime kilig factor"
17,1,readyplayergaming,2021-01-22 00:00:00.000,40.0,imdb,"Good production, Disappointing story: The cinematography is good and can be improved"
17,2,readyplayergaming,2021-01-22 00:00:00.000,40.0,imdb,Actors are not that bad
17,3,readyplayergaming,2021-01-22 00:00:00.000,40.0,imdb,"However, the story does not make it worth-watching"
17,4,readyplayergaming,2021-01-22 00:00:00.000,40.0,imdb,The male lead character doesn't seem to have changed that much when he returned
17,5,readyplayergaming,2021-01-22 00:00:00.000,40.0,imdb,"If I were the female lead, I would never choose such man"
17,6,readyplayergaming,2021-01-22 00:00:00.000,40.0,imdb,The good reviews maybe a bit biased because of the large fandom of KathNiel
18,1,sbuan,2018-08-31 00:00:00.000,100.0,imdb,"REAL, HONEST REVIEW FOR #TheHowsOfUs"
18,2,sbuan,2018-08-31 00:00:00.000,100.0,imdb,"""IN THEIR MOST FINEST PERFORMANCE/MOVIE OF ALL"": Watched it exactly on it's showing date in cinemas (August 29, 2018) and I can say that the audience really missed KathNiel on big screen/cinemas"
18,3,sbuan,2018-08-31 00:00:00.000,100.0,imdb,"Sold-out screenings, long lines, etc"
18,4,sbuan,2018-08-31 00:00:00.000,100.0,imdb,"Review for the movie: This is going to be the last tandem movie of KathNiel together with Filipino's Blockbuster Director, Cathy Garcia-Molina"
18,5,sbuan,2018-08-31 00:00:00.000,100.0,imdb,And they really did impress us viewers with their last movie together
18,6,sbuan,2018-08-31 00:00:00.000,100.0,imdb,"The movie is a little bit cliche as you can say but atleast, it has something new to offer for the viewers"
18,7,sbuan,2018-08-31 00:00:00.000,100.0,imdb,"Direk Cathy indeed put up her best for the movie turned out to be beautifully scripted, it is by far expectation acting coming from all of the cast especially Kathryn Bernardo (this is her most amazing character/acting as she portrays ""George"")"
18,8,sbuan,2018-08-31 00:00:00.000,100.0,imdb,KathNiel didn't failed us on each of their movie
18,9,sbuan,2018-08-31 00:00:00.000,100.0,imdb,"Perhaps, they both keep on leveling up in their craft of acting or as a love team or maybe a partners in real life (hehe)"
18,10,sbuan,2018-08-31 00:00:00.000,100.0,imdb,THE MOST TALKED-ABOUT AND MUST WATCH MOVIE OF 2018
18,11,sbuan,2018-08-31 00:00:00.000,100.0,imdb,YOU SHOULD NOT MISS IT
19,1,madhusch-355-205136,2021-02-24 00:00:00.000,50.0,imdb,Half baked poetry
19,2,madhusch-355-205136,2021-02-24 00:00:00.000,50.0,imdb,: Exactly this is half baked
19,3,madhusch-355-205136,2021-02-24 00:00:00.000,50.0,imdb,"The first half is poetic, the agony of the heroine is well-portrayed"
19,4,madhusch-355-205136,2021-02-24 00:00:00.000,50.0,imdb,"When in the second half of the movie the narrator tries to solve the puzzles, the story falls flat that you honestly pity yourself for watching the thoughtless work"
20,1,jolinapalomar,2018-08-30 00:00:00.000,100.0,imdb,Beautiful story: Sobrang gandaaaa
20,2,jolinapalomar,2018-08-30 00:00:00.000,100.0,imdb,Nakakaiyak sobrang galing ng kathniel
21,1,godofredoalvarez,2018-09-03 00:00:00.000,100.0,imdb,"BEST MOVIE EVER: This is great movie, may matutunan ka talaga, and also this is the best of Kathryn Bernardo"
21,2,godofredoalvarez,2018-09-03 00:00:00.000,100.0,imdb,You should watch it
21,3,godofredoalvarez,2018-09-03 00:00:00.000,100.0,imdb,Sulit ang bayad nyo
22,1,lizzli,2023-02-24 00:00:00.000,30.0,imdb,Just fine but: This movie is just fine
22,2,lizzli,2023-02-24 00:00:00.000,30.0,imdb,"Not boring, some scenes are realistic but I don't understand the hype at all, what's so special about the movie"
22,3,lizzli,2023-02-24 00:00:00.000,30.0,imdb,"It would have been better if they didn't end up together like the dude was such a red flag then they would tryna change him which is the whole point of the story and make them come back together, lol chiche"
22,4,lizzli,2023-02-24 00:00:00.000,30.0,imdb,They really make everything a happy ending like I haven't seen a movie of kathniel that has a sad ending at least this one would be better if they didn't end up together again at the end
22,5,lizzli,2023-02-24 00:00:00.000,30.0,imdb,"I'm only rating it a 3 because of their acting, they deserve that"
23,1,yellowsupremo-13532,2018-08-31 00:00:00.000,100.0,imdb,Obviously the best romance movie of Star Cinema this recent years: I must say the Filipino movies are really improving
23,2,yellowsupremo-13532,2018-08-31 00:00:00.000,100.0,imdb,Our films can give us so more genres in three weeks
23,3,yellowsupremo-13532,2018-08-31 00:00:00.000,100.0,imdb,This The Hows Of Us is the best romance movie
24,1,jacquilynannlibeternos,2018-08-30 00:00:00.000,100.0,imdb,The Best Movie of 2018 and Best KathNiel Movie of all time
24,2,jacquilynannlibeternos,2018-08-30 00:00:00.000,100.0,imdb,": 10/10

Everything in the movie is at its best"
24,3,jacquilynannlibeternos,2018-08-30 00:00:00.000,100.0,imdb,"Do not believe the poor rating and review given by other reviewers, they are just part of other fandoms who wants to bring the movie down"
24,4,jacquilynannlibeternos,2018-08-30 00:00:00.000,100.0,imdb,"See it for yourself, for you to know that indeed, this is the Best Movie of 2018"
25,1,dyankigwa,2018-08-30 00:00:00.000,100.0,imdb,REALISTIC: This movie is great
25,2,dyankigwa,2018-08-30 00:00:00.000,100.0,imdb,It gives you the feels of loving someone
25,3,dyankigwa,2018-08-30 00:00:00.000,100.0,imdb,I have a boyfriend and we're already on our 3rd year
25,4,dyankigwa,2018-08-30 00:00:00.000,100.0,imdb,Seeing this movie will help you realize things that will help you improve your relationship
25,5,dyankigwa,2018-08-30 00:00:00.000,100.0,imdb,"If your love is true, it will make you a better person"
26,1,kiethteking,2018-09-05 00:00:00.000,100.0,imdb,Added to Classic Filipino Movies: Watched it 3 times and still can't get enough of it
26,2,kiethteking,2018-09-05 00:00:00.000,100.0,imdb,Kathryn and Daniel are very natural and Kit Thompson is such a revelation
26,3,kiethteking,2018-09-05 00:00:00.000,100.0,imdb,This is the best movie 2018 for me
27,1,ariaguilar-08379,2018-09-01 00:00:00.000,100.0,imdb,THE BEST: On of the best filipino movies i saw
27,2,ariaguilar-08379,2018-09-01 00:00:00.000,100.0,imdb,"grabe magpaiyak, daming realizations"
28,1,joverchristensen,2018-09-07 00:00:00.000,100.0,imdb,Love it
28,2,joverchristensen,2018-09-07 00:00:00.000,100.0,imdb,: Haters are everywhere here
28,3,joverchristensen,2018-09-07 00:00:00.000,100.0,imdb,":)))

The movie shows how versatile Kathryn is"
29,1,kzhuertas,2018-08-31 00:00:00.000,100.0,imdb,The best movie
29,2,kzhuertas,2018-08-31 00:00:00.000,100.0,imdb,: The best movie of all time
29,3,kzhuertas,2018-08-31 00:00:00.000,100.0,imdb,Simple plotwise but emotion wise
29,4,kzhuertas,2018-08-31 00:00:00.000,100.0,imdb,Your time was worth it to watch thos movei
30,1,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,Definitely a must watch film
30,2,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,: The story and concept is simple which makes this film more interesting and remarkable in a way
30,4,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,Then watch it
30,5,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,"Kidding aside, the actors were great, ang galing ni Kathryn and Daniel"
30,6,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,"My God, best actress ang acting ni Kathryn dito and yung ibang cast nagbeblend in sa kanila"
30,7,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,I love Miko
30,8,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,(Beki friend of Kath in the film)
30,9,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,The scenes and lines were very relatable
30,10,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,"Believe it or not, yung katabi kong guy na may kasamang gf umiyak nung pa-end na yung movie"
30,11,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,The 'hugot' of this film is not just the typical na hugot pagibig
30,12,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,"It's a hugot about life, love, your family and friends"
30,13,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,"If given a chance at may magaya, for sure panuodin ko ulit"
30,14,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,Sobrang worth it sa ticket prize na 295 (ang mahal bes)
30,15,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,I hope a lot of people will be able to watch this film
30,16,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,"Pwede sa barkada, sa magjowa, sa buong pamilya (makakarelate si inay at itay)"
30,17,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,"Go na bes, watch na"
30,18,michelledriz,2018-09-01 00:00:00.000,90.0,imdb,You won't regret it
31,1,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,"KATHNIEL'S ""THE HOWS OF US"" , A BLOCKBUSTER MOVIE INDEED"
31,2,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,": #TheHowsOfUs The 9th Movie-team up of KathNiel and their second movie with the blockbuster director, Cathy Garcia-Molina (after She's Dating The Gangster) and may I just say that they keep on leveling up with their acting skills as a love team or as individual actor/s"
31,3,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,"*Beautifully scripted *Cinematography, Wise"
31,4,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,*Simple plot and story but will definitely hit you hard and after it will give you a lot of realizations about relationship/s
31,5,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,"*At syempre, TATAK CATHY GARCIA-MOLINA yan eh"
31,6,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,#THOU is their best movie of all
31,7,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,(though lahat naman ng movie nila is maganda)
31,8,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,All of the cast has brought such a great performance but Kathryn Bernardo
31,9,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,She really nailed it
31,10,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,"She brings a Award-Winning worthy acting as she portrays ""George"
31,11,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,""" Also, what I like about the movie is that it is very relatable in all aspects (relationship, family, self)"
31,12,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,"If in year 2000, we have Popoy and Basha"
31,13,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,"In year 2018, we have Primo and George"
31,14,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,You should not miss such great movie like The Hows Of Us
31,15,mbuanmib,2018-08-31 00:00:00.000,100.0,imdb,THE BEST TAGALOG MOVIE OF 2018 so far
32,1,plvncsp,2018-08-30 00:00:00.000,100.0,imdb,PAINFUL BUT HOPEFUL: This movie will break and fix you
32,2,plvncsp,2018-08-30 00:00:00.000,100.0,imdb,A must watch movie
33,1,marielsabems,2018-08-30 00:00:00.000,100.0,imdb,"A reflection of the line, How do we save us: The question ""how do we save us"
33,2,marielsabems,2018-08-30 00:00:00.000,100.0,imdb,""" does not only pertain to failing relationships"
33,3,marielsabems,2018-08-30 00:00:00.000,100.0,imdb,It is also a question you would ask yourself when you are at a crossroad
33,4,marielsabems,2018-08-30 00:00:00.000,100.0,imdb,If you are at a point in life where you needed to choose between pursuing your passion or settling for practicality
33,5,marielsabems,2018-08-30 00:00:00.000,100.0,imdb,"It is a question of ""how do I save myself"
