review_id,sentence_num,username,date,rating,source,sentence
12,1,fourrrrthiv,2013-09-04 00:00:00.000,10.0,ltbx,nilibre kami ng ticket para manood sa rob pero nakatulog ako sa ginaw
12,2,fourrrrthiv,2013-09-04 00:00:00.000,10.0,ltbx,"lakas ng aircon don, grabe"
12,3,fourrrrthiv,2013-09-04 00:00:00.000,10.0,ltbx,magaling yung actors pero mas trip ko yung ibang shows nila
14,1,tashakate,2024-10-17 00:00:00.000,,ltbx,sat on my ass for 3 hrs straight being forcibly lectured on christianity……… complex feelings abt this one
15,1,sandi19,2024-09-03 00:00:00.000,10.0,ltbx,Reliving my religious trauma
15,2,sandi19,2024-09-03 00:00:00.000,10.0,ltbx,Half star for me maybe funding atleast one extra in this film as a former INCult
16,1,caparinwoe,2024-09-03 00:00:00.000,,ltbx,Me when im mentally ill and experiencing a midlife crisis
17,1,hamptersufo,2024-04-28 00:00:00.000,10.0,ltbx,womp womp
18,1,edmundnishikata,2024-04-06 11:47:15.172,20.0,ltbx,I describe this film in one word
19,1,leynard99,2024-03-20 00:00:00.000,,ltbx,Di ko tinapos par baka maakay ako par e
21,1,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,"After watching GomBurZa, I got interested in checking out other Filipino religious biopics, this is the first that I watched after that"
21,2,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,A three-hour film chronicling the life and times of Felix Manalo and his church Iglesia Ni Cristo
21,3,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,This film starts during his early childhood days up to his demise
21,4,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,"It's difficult to make a biopic with such scope, other biopics tend to focus on one important event of someone's life but this film really tried to cover everything, I must say that they were able to achieve in showing the essence and ideals of the church leader in their perspective but provided merely a glimpse of the significant events that challenged the institution since they transitioned from one important event to another every 2-3 minutes"
21,5,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,The make-up and cinematography were bland and cheap for a film hailed as the most expensive in the Philippines
21,6,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,"The screenplay was decent but most of it came from an established material which is the Bible and the storytelling was preachy and hero-worshipping, I guess we can't avoid that because this is more of the ""basketball highlights"" of Manalo rather than an unbiased biography"
21,7,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,It's a film you can compare to Maid in Malacañang but slightly better
21,8,charles2002,2024-01-21 00:00:00.000,40.0,ltbx,This film has its merits but the obvious one-sidedness and bias towards Manalo made the film more of a propaganda
22,1,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why is everything so overlit like they're all in heaven
22,2,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why are scenes where a person is talking to a table edited into like 8 shots per second
22,3,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why are there A-list celebrities being wasted playing such insignificant roles that waste their talent
22,4,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why is the sound mixing so bad
22,5,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why is the spoon stirring the tea louder than dialogue
22,6,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why does it go weirdly silent sometimes like it had been paused
22,7,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why does the main character have no emotion whatsoever
22,8,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why is 40% of his lines quoting bible verses instead of like being anything resembling a human being
22,9,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why was his first love shown when it plays no part in the movie and in any relation to him at all
22,10,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Why did every problem I have go away during the WW2 scenes
22,11,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,"Why would you suddenly show competence after 2 and a half hours of flat framing, stitled writing, dead acting, shitty sound mixing and jittery editing"
22,12,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,And why did they make us watch this shit after we all have obviously watched it multiple times already
22,13,sammumerp,2023-12-26 00:00:00.000,30.0,ltbx,Fuck this shit
23,1,idontlikeguns,2023-08-23 11:01:26.197,10.0,ltbx,A CULT classic (litterally)
27,1,sabwars,2022-08-24 00:00:00.000,10.0,ltbx,"i wouldnt trust ANYONE to start a religion after writing a doctrine for 3 days straight without break, that’s just some spontaneous shit Anws, i rlly cant comprehend how this entire “religion” is real"
27,2,sabwars,2022-08-24 00:00:00.000,10.0,ltbx,It’s no secret that the entire inc doctrine revolves around them being the true religion and true interpretation of the bible by shitting on other religions and that’s just bad
27,3,sabwars,2022-08-24 00:00:00.000,10.0,ltbx,It really hurts me that a lot of inc friends of mine are traumatized bc of the cult they are under
27,4,sabwars,2022-08-24 00:00:00.000,10.0,ltbx,"People are brainwashed, exploited, and stolen from and I hope the members of this cult truly realize the circumstances they are under and be freed from it"
28,1,haefalcon,2022-07-25 00:00:00.000,10.0,ltbx,so bakit nga may bloc voting
29,1,alexisxlulo,2022-07-23 00:00:00.000,10.0,ltbx,whew i fell asleep
29,2,alexisxlulo,2022-07-23 00:00:00.000,10.0,ltbx,if gusto niyo makatulog agad panoorin niyo 'to
30,1,aezerie,2022-07-03 08:07:14.465,10.0,ltbx,Hindi ko pa 'to napanonood pero rate q ½ kasi h8er aq ng INC
30,2,aezerie,2022-07-03 08:07:14.465,10.0,ltbx,--edit--plot twist: inc naging gf ko
31,1,slight1,2022-06-08 09:13:26.750,10.0,ltbx,kung gusto mo mabrainwash ito yung film para sayo
32,1,xesinga,2022-06-08 00:00:00.000,,ltbx,Agahahahhahaha naalala ko kya dami sales nito kc libre tix sa mga members HAHAHAH
33,1,paklas,2021-11-20 00:00:00.000,10.0,ltbx,ito ba family movie ng mga inc HHAHAHA
34,1,jpaulthunders77,2021-07-15 07:07:47.230,,ltbx,don't wanna leave a rating because this movie is kinda controversial for some
34,2,jpaulthunders77,2021-07-15 07:07:47.230,,ltbx,"i enjoyed some parts of it, some not"
34,3,jpaulthunders77,2021-07-15 07:07:47.230,,ltbx,it is what it is
35,1,antonioagregado,2021-02-08 00:00:00.000,40.0,ltbx,Just logging this
36,1,eyan,2020-04-20 00:00:00.000,30.0,ltbx,Cringey sound design
37,1,hongweikai,2016-01-10 00:00:00.000,40.0,ltbx,"""'Yung hindi tunay na relihiyon, at 'yung hindi tunay na Diyos, 'yon ang hindi kailangan ng tao"
38,1,punq,2017-01-22 00:00:00.000,30.0,ltbx,"I had been looking forward to this 3 hour epic from the Philippines with it's 9,0 rating on IMDB after nearly 4,000 votes"
38,2,punq,2017-01-22 00:00:00.000,30.0,ltbx,"Supposed to have the highest budget ever for a pinoy movie, and with a star studded cast"
38,3,punq,2017-01-22 00:00:00.000,30.0,ltbx,"However, most of the money probable came from the Iglesia Ni Cristo sect itself, as it tells the story of their origin in a very ""inspirational"" manner"
38,4,punq,2017-01-22 00:00:00.000,30.0,ltbx,"So not unlike just about every religious group sponsored film, it's cringe worthy to watch for a non-believer"
38,5,punq,2017-01-22 00:00:00.000,30.0,ltbx,Too serious and dull to engage while trying to glamorize the church founder Felix Manalo (2015)
38,6,punq,2017-01-22 00:00:00.000,30.0,ltbx,"From my time in the Philippines I primarily know Iglesia Ni Cristo, with it's spectacular churches, as a place of worship for those with money"
38,7,punq,2017-01-22 00:00:00.000,30.0,ltbx,A symbol of the wast contrast in Philippines social structure
38,8,punq,2017-01-22 00:00:00.000,30.0,ltbx,I remember in Cebu where their church was placed right next to the Norwegian flagged prostitute bars
38,9,punq,2017-01-22 00:00:00.000,30.0,ltbx,Quite a bizarre sight
38,10,punq,2017-01-22 00:00:00.000,30.0,ltbx,Upper and lower scale society
38,11,punq,2017-01-22 00:00:00.000,30.0,ltbx,"Anyway, compare this film to the other historic epic produced in 2015, Heneral Luna (2015), Felix Manalo (2015) is a unintentional joke"
38,12,punq,2017-01-22 00:00:00.000,30.0,ltbx,"While the acting is respectable, it's still what these actors do on a daily basis on daytime soaps"
38,13,punq,2017-01-22 00:00:00.000,30.0,ltbx,"Not the worst offender of religious propaganda, it serves as a part filipino history lesson, but it's not the epic it promised to be"
39,1,pencilkacespeak,2016-05-30 14:13:24.465,100.0,ltbx,Felix Manalo was the founder of Iglesia Ni Cristo
39,2,pencilkacespeak,2016-05-30 14:13:24.465,100.0,ltbx,He joins so many kind of religious group to find the true and only religion that serves God
39,3,pencilkacespeak,2016-05-30 14:13:24.465,100.0,ltbx,He always taught and encourage people base in the bible
40,1,wkPfPAUbNfpBuMoFYghO3s47fEEcq4sXWu73tVpu66cpVtRKCOQia3SLLcGPhM7Hg3sAjtPPcqWF3OSLgu5PhMLFozh0xuPmUQOcmAhxjHYv,2022-02-23 00:00:00.000,100.0,rt,Awesome movie
40,2,wkPfPAUbNfpBuMoFYghO3s47fEEcq4sXWu73tVpu66cpVtRKCOQia3SLLcGPhM7Hg3sAjtPPcqWF3OSLgu5PhMLFozh0xuPmUQOcmAhxjHYv,2022-02-23 00:00:00.000,100.0,rt,"As a member of the INC, this tells the struggles of the church in the beginnings and the life Bro"
40,3,wkPfPAUbNfpBuMoFYghO3s47fEEcq4sXWu73tVpu66cpVtRKCOQia3SLLcGPhM7Hg3sAjtPPcqWF3OSLgu5PhMLFozh0xuPmUQOcmAhxjHYv,2022-02-23 00:00:00.000,100.0,rt,Felix Y
40,4,wkPfPAUbNfpBuMoFYghO3s47fEEcq4sXWu73tVpu66cpVtRKCOQia3SLLcGPhM7Hg3sAjtPPcqWF3OSLgu5PhMLFozh0xuPmUQOcmAhxjHYv,2022-02-23 00:00:00.000,100.0,rt,"Manalo himself, but continued to grow despite that"
40,5,wkPfPAUbNfpBuMoFYghO3s47fEEcq4sXWu73tVpu66cpVtRKCOQia3SLLcGPhM7Hg3sAjtPPcqWF3OSLgu5PhMLFozh0xuPmUQOcmAhxjHYv,2022-02-23 00:00:00.000,100.0,rt,Very powerful and inspirational
41,1,y95vkWnR,2018-05-09 00:00:00.000,100.0,rt,"Felix Manalo movie is well written, with excellent cinematography"
42,1,rVd6LjB3,2016-02-01 00:00:00.000,100.0,rt,One of the Most Inspiring movies I've seen in my lifetime
